well_id,formation_name,porosity_frac,permeability_md,lithology,grain_density_g_cc,clay_volume_frac,quartz_volume_frac,calcite_volume_frac,dolomite_volume_frac,formation_thickness_m,net_pay_m,capillary_pressure_psi,fluid_contact_depth_m,reservoir_temperature_C,reservoir_pressure_psi,oil_saturation_frac,gas_saturation_frac,water_saturation_frac,fracture_density
WELL-1001,Shale_B,0.083,25.14,Shale,2.046,0.247,0.612,0.309,0.075,57.01,32.01,190.48,NULL,135.37,2542.13,0.798,0.289,,9.31
WELL-1001,Shale_B,0.098,552.9,Shale,2.492,171.74159573878097,0.763,0.315,0.085,52.76,5.7,2112.19,2365.2,113.32,ERROR,0.718,0.059,0.382,8.35
WELL-1001,Sandstone_A,0.08,329.66,Sandstone,2.274,0.457,0.236,233.7029510236225,,95.06,13.75,1818.68,2608.15,72.41,3618.71,0.357,0.442,0.604,1.37
WELL-1001,Limestone_C,0.209,465.67,Limestone,2.441,0.24,NULL,0.062,0.187,77.49,37.21,2290.04,3447.94,114.02,ERROR,0.326,0.423,,0.62
WELL-1001,Limestone_C,22.00060437950837,210.17,Limestone,2.314,0.367,0.281,0.38,0.242,79.19,35.57,XYZ,2678.24,92.96,5276.9,0.205,0.217,0.591,8.76
WELL-1001,Dolomite_D,0.084,52.81,Dolomite,2.685,0.144,,0.577,0.082,72.83,,N/A,1774.4,137.62,2243.63,0.52,0.417,0.292,3.06
WELL-1001,,106.39367620722535,463.22,Sandstone,2.662,0.112,0.788,0.29,0.017,89.8,6.45,2999.97,2444.18,139.86,XYZ,0.582,0.127,0.947,7.14
WELL-1001,Sandstone_A,0.162,526.05,Sandstone,1332.779156188269,0.298,0.389,0.509,,57.66,44.61,2234.63,2852.29,5013.234916470037,NULL,0.714,0.416,0.961,7.39
WELL-1001,Limestone_C,,522.23,Limestone,2.588,0.393,0.405,0.513,0.238,35.54,49.72,486.01,2377.59,ERROR,4497.92,0.716,0.234,0.251,0.53
WELL-1001,Limestone_C,0.161,145.67,Limestone,2.165,0.445,0.704,0.368,ERROR,83.13,45.37,1553.13,3440.64,81.21,5920.54,0.281,365.8726772038033,0.301,2.29
WELL-1001,Sandstone_A,0.225,527.41,Sandstone,2.149,0.29,0.438,0.49,0.365,98.8,22.7,1965.71,2766.2,XYZ,4560.99,0.453,0.341,0.66,4.36
WELL-1001,Sandstone_A,0.147,245.35,Sandstone,2.365,0.174,0.529,0.168,0.327,18.0,34.08,2107.48,3175.01,125.76,5287.18,0.366,0.438,,7.59
WELL-1001,Shale_B,0.089,664.22,Shale,2.561,0.191,0.26,0.286,0.237,47.97,7.77,2129.18,2958.31,55.81,3980.82,0.738,0.468,0.222,4.32
WELL-1001,Shale_B,0.088,,Shale,2.012,,0.684,0.559,0.034,33.96,7.0,1919.21,N/A,101.58,5803.28,0.712,0.218,0.818,2.06
WELL-1001,Limestone_C,0.183,70181.85930464894,Limestone,2571.198488309441,0.425,0.272,0.248,0.239,83.45,47.41,775.14,2573.61,84.77,5178.9,0.276,0.482,0.573,7.29
WELL-1001,Shale_B,0.242,861.35,Shale,2.264,0.405,0.432,0.047,0.19,70.12,40.15,2105.89,,69.21,2681136.59377958,0.742,0.406,0.932,0.45
WELL-1001,,0.231,715.16,Limestone,2.081,0.315,0.745,0.325,0.18,47.18,30.89,290.87,2000.23,116.17,4062.68,N/A,,0.921,0.01
WELL-1001,Sandstone_A,0.096,901.9,Sandstone,2.14,0.101,0.583,0.375,0.344,,10481.714030898649,1499.17,ERROR,62.78,4874.95,0.608,0.202,ERROR,N/A
WELL-1001,Shale_B,0.092,213.45,Shale,,0.22,0.267,0.292,0.279,18.85,38.42,134.19,2045.55,134.16,5756.82,0.447,0.286,0.885,ERROR
WELL-1001,Limestone_C,0.23,952.38,,2.427,,0.213,0.528,0.36,17.26,45.29,2906.91,2711.83,116.77,3458.2,0.588,0.015,0.899,1.46
WELL-1001,Sandstone_A,,310.66,Sandstone,2.17,109.02680313933627,0.488,0.032,0.148,37.81,XYZ,1827.45,1891.9,79.91,2843.8,0.337,,0.364,1.79
WELL-1001,Sandstone_A,0.127,237.51,,2.682,0.187,0.27,0.137,0.114,ERROR,33.33,2971.13,3309.1,58.87,4073.35,0.654,0.03,0.412,7.54
WELL-1001,Shale_B,N/A,38.5,Shale,162.96748234594565,0.291,0.735,0.45,0.13,37867.20636325954,32.03,1409.74,1850.72,109.46,5987.4,0.635,0.286,0.726,3.52
WELL-1001,Shale_B,0.096,660.96,Shale,2.281,,0.205,0.169,0.092,,6.15,1216.51,1925.35,14339.925406654465,4173.93,0.496,0.394,0.674,0.63
WELL-1001,Sandstone_A,51.098882755107816,1.4,Sandstone,2.578,0.323,0.449,0.328,0.17,NULL,24.08,1774.01,2558.62,107.1,5532.38,0.434,0.427,0.648,5.62
WELL-1001,Dolomite_D,0.244,526.58,Dolomite,2.381,0.469,0.682,N/A,0.258,27.95,40.73,299.94,2012.46,107.86,2260.76,XYZ,0.385,ERROR,0.74
WELL-1001,Limestone_C,0.127,716.49,Limestone,2.341,0.169,0.568,0.096,0.12,66.93,40.95,1056.58,XYZ,,5682.35,0.201,,0.895,2.64
WELL-1001,Dolomite_D,0.099,,Dolomite,2.46,0.439,175.4205327448604,0.116,,49.08,37.23,1210.79,557165.3065233859,111.36,73794.70320379826,0.358,0.207,0.429,0.72
WELL-1001,Dolomite_D,0.085,935.01,Dolomite,XYZ,0.198,0.259,0.164,0.171,58.0,,1473.08,2027.51,,5666.22,0.796,0.334,NULL,1.11
WELL-1001,Limestone_C,25.302851814960935,13.26,Limestone,1382.7448993810099,0.488,0.441,,0.39,95.3,43.84,919.94,,28444.87281707411,3797.86,294.736757829475,0.04,0.966,0.31
WELL-1001,Sandstone_A,0.118,778.38,Sandstone,2.414,249.53324393964056,0.799,0.136,0.34,71.52,22.82,2560.98,NULL,130.39,2012.32,0.269,0.456,0.765,2.52
WELL-1001,Dolomite_D,0.233,591.88,Dolomite,2.258,0.42,0.234,0.412,0.101,58.79,7.58,1342.32,2699.72,146.03,4341.17,0.523,0.372,0.375,9.84
WELL-1001,Limestone_C,0.239,675.66,Limestone,N/A,0.374,,0.421,,25.7,45.42,2018.14,1561.68,70.73,5063.98,0.205,0.32,N/A,N/A
WELL-1001,Dolomite_D,0.119,324.87,Dolomite,2.635,0.285,,0.348,0.22,50.73,28.63,275.8,651297.1903007849,102.78,4611.86,0.317,0.031,0.308,0.62
WELL-1001,Sandstone_A,0.174,798.09,Sandstone,2.23,0.132,0.692,0.477,0.322,20.7,42.07,2598.76,3224.92,57.96,5956.46,0.71,0.421,0.629,4.24
WELL-1001,Shale_B,0.246,531.44,,2.082,0.347,0.706,0.466,0.227,26.36,12.65,1674.31,2787.84,95.91,3469.63,0.274,0.111,N/A,9.31
WELL-1001,Dolomite_D,0.094,447.07,,2.319,0.452,0.468,0.465,0.074,60.83,8.07,1435.43,NULL,148.36,3259.4,333.654426401616,0.249,0.975,6.32
WELL-1001,Sandstone_A,0.13,527.39,Sandstone,2.239,0.376,0.386,0.07,0.06,N/A,36.11,2456.77,1586.06,93.72,2726.91,0.405,0.347,0.651,2.88
WELL-1001,Sandstone_A,0.211,772.94,Sandstone,,0.264,0.626,0.061,0.231,XYZ,10.64,1792.57,2836.86,82.74,3277.93,0.58,0.497,0.779,2.54
WELL-1001,Limestone_C,0.214,523.76,Limestone,2.216,0.207,0.626,0.237,0.332,15.49,44.86,2446.74,3284.3,114.28,2557.29,0.311,0.8907749850672998,0.337,N/A
WELL-1001,Shale_B,0.141,756.14,Shale,2.106,0.245,0.202,0.088,0.139,48.49,8.85,1980.98,2128.55,75.84,2200993.173397556,0.733,0.435,0.452,8.42
WELL-1001,,0.141,,Shale,1827.2110863327025,126.73759791540107,0.527,0.263,0.34,29.2,48.38,2775.41,2375.47,73.24,3752.67,0.441,0.299,0.399,7.17
WELL-1001,Sandstone_A,0.145,791.25,Sandstone,2.267,0.292,0.313,360.65086370639455,0.066,99.6,XYZ,1865.73,,105.67,2357.4,0.347,0.362,0.449,7.3
WELL-1001,Shale_B,0.084,538.1,Shale,2.465,0.466,0.366,152.5386191602647,296.54939134068405,36.37,8.7,N/A,2364.69,96.78,5915.85,28.95537603729476,0.209,0.813,7.27
WELL-1001,Dolomite_D,0.052,251.98,,2.63,0.433,0.673,0.282,0.017,,30.31,1728.96,2588.24,121.17,3938.45,0.485,0.356,ERROR,1.04
WELL-1001,Limestone_C,0.2,163.3,Limestone,,0.336,0.401,0.558,0.091,32.33,N/A,374.13,2924.39,59.44,4139.07,0.684,0.251,0.465,7.51
WELL-1001,Dolomite_D,,745.24,Dolomite,,0.33,0.201,0.15,0.051,,19.63,1344.8,3186.14,119.69,3464.55,0.21,0.477,N/A,9.71
WELL-1001,Sandstone_A,0.061,578.87,Sandstone,2.429,0.466,XYZ,0.185,0.139,,25.25,,1903.84,99.45,2038.48,0.425,13.322309579763278,0.814,8.7
WELL-1001,Sandstone_A,0.184,951.08,Sandstone,2.686,ERROR,,0.489,0.015,99.72,41.42,841.05,,N/A,5801.89,0.626,0.395,,4.94
WELL-1001,Sandstone_A,78.46348160586618,24.1,Sandstone,2.194,0.375,0.792,0.559,0.045,23.63,25.05,592.72,2870.65,74.13,5782.17,0.705,0.281,0.375,6.88
WELL-1001,Sandstone_A,0.097,549.43,Sandstone,XYZ,0.461,0.327,0.378,0.298,45.66,48.5,2733.65,2158.78,75.01,2492.1,0.63,0.308,0.42,0.89
WELL-1001,Dolomite_D,0.052,757.63,Dolomite,2.376,0.219,0.54,0.576,0.01,17983.356713445144,37.77,866.28,2486.24,97.45,2815.04,0.414,,0.667,3.33
WELL-1001,Shale_B,0.192,647.81,Shale,2.333,0.151,0.756,0.228,0.022,99.45,46.78,2111.64,3030.49,87.23,ERROR,0.77,0.197,0.771,8.62
WELL-1001,Limestone_C,0.078,25.15,Limestone,2.64,0.134,0.68,0.383,0.246,99.32,41.92,1958.61,3040.73,126.66,5087.33,0.321,0.194,0.734,5.92
WELL-1001,Shale_B,0.236,212.19,Shale,,0.199,0.482,0.352,0.227,98.47,47.1,,1576.33,116.35,XYZ,0.463,0.309,0.21,NULL
WELL-1001,Sandstone_A,0.183,449.34,Sandstone,2.622,0.358,0.728,0.243,0.118,24.79,20.23,2292.79,N/A,84.48,2617.19,0.42,0.456,0.845,NULL
WELL-1001,Shale_B,0.146,178.21,Shale,2.515,0.35,0.677,0.219,0.005,81.18,NULL,2650.17,2914.15,107.52,3927.02,0.679,0.123,0.57,8.08
WELL-1001,Sandstone_A,0.238,981.43,Sandstone,,0.21,0.377,0.417,24.048344633914937,83.7,26.19,2787.83,2990.82,73.3,4311.1,0.796,0.262,578.0737523418156,8.82
WELL-1001,Sandstone_A,0.151,82605.93667210959,Sandstone,2.142,0.406,0.363,0.353,0.286,37.85,12.31,573895.8624458767,1587.67,113.86,4935.93,0.715,0.335,1.0,8.56
WELL-1001,Sandstone_A,0.111,51.42,Sandstone,XYZ,231.00072206154948,0.676,0.031,0.283,48.31,47.1,,1528.91,57.67,2805.81,0.34,193.67477285237337,0.51,6.93
WELL-1001,Sandstone_A,0.067,362.13,Sandstone,2.211,0.294,0.666,,0.108,48.73,43.15,2049.79,1823.64,144.48,4272.8,0.245,0.32,0.69,5.51
WELL-1001,Dolomite_D,0.163,157.27,Dolomite,2.632,0.39,0.727,0.239,0.334,94.42,38.9,1686.43,2068.56,52.52,2379.31,0.312,0.1,0.816,2.4
WELL-1001,Shale_B,0.08,373.09,Shale,2.619,0.104,0.468,79.29073917055005,0.369,64.63,23.42,610.75,2847.52,101.01,5292.65,0.66,0.483,0.522,6.76
WELL-1001,Dolomite_D,,3.8,Dolomite,964.2848604645098,0.49,0.333,0.474,0.058,21.24,8.45,973.67,,85.95,4398.23,0.799,0.354,0.547,4.22
WELL-1001,Shale_B,0.126,190.24,Shale,2.149,0.373,0.535,0.133,0.086,32.19,35.76,2835.7,2504.31,65.28,5446.14,294.0463086296078,,0.25,8.14
WELL-1001,Sandstone_A,0.2,933.5,Sandstone,2.161,0.147,0.631,,0.338,23.41,32.4,874.47,3283.3,148.0,2063.76,0.253,0.111,0.273,6.36
WELL-1001,Dolomite_D,0.153,74.76,Dolomite,2.651,0.361,112.30587835073763,0.506,0.031,23.68,18.55,1724.58,1919.72,111.12,4884.74,0.385,0.269,0.73,NULL
WELL-1001,Dolomite_D,N/A,50.85,Dolomite,2.691,0.418,0.218,XYZ,0.007,14.95,,2487.63,2864.15,71.83,4473.03,0.319,0.028,0.767,6.74
WELL-1001,Sandstone_A,0.062,819.13,Sandstone,,0.188,0.218,0.323,0.168,89.47,XYZ,1265.62,1714.47,51.33,4093.5,N/A,0.8023455473008855,,7.98
WELL-1001,Limestone_C,0.192,278.65,Limestone,2.132,0.145,0.448,0.143,0.14,17017.660865355974,18.6,205.13,3316.2,,915397.8701346961,0.43,0.211,0.5,4.28
WELL-1001,Sandstone_A,0.098,392.25,Sandstone,2.364,0.343,0.563,0.256,0.264,51.91,34229.48049451879,1658.35,2361.95,49136.55887029045,3715.92,152.60060562313151,0.418,0.87,1.26
WELL-1001,Limestone_C,0.056,817.26,,2.168,0.172,0.58,0.193,,ERROR,6.23,872908.0989814851,1869.97,16922.490198053292,4997.54,0.705,0.206,0.883,1.51
WELL-1001,Limestone_C,0.05,241.1,Limestone,2.359,0.252,0.398,0.373,0.355,84.21,22.68,1878.05,2045.46,135.33,3513.39,0.714,0.064,0.628,9.49
WELL-1001,Sandstone_A,0.191,107.58,Sandstone,,0.277,0.728,NULL,0.006,72.55,,2078.42,2603.22,61.47,2017.94,0.697,0.142,0.797,4.19
WELL-1001,Shale_B,0.117,369.77,Shale,2.691,0.397,0.607,0.455,0.242,26.92,,2170.1,2826.05,147.65,5920.25,0.278,0.058,0.378,ERROR
WELL-1001,Dolomite_D,0.15,,Dolomite,2.158,0.471,0.535,0.482,0.295,89.87,5.67,,,112.95,3902.19,0.248,0.273,0.272,7.68
WELL-1001,Sandstone_A,0.15,649.96,Sandstone,2.595,0.181,0.636,0.522,0.012,91.2,8.75,467913.7682705251,,50.06,N/A,0.29,0.108,,4.95
WELL-1001,Sandstone_A,55.57934390467433,204.46,Sandstone,2.418,0.217,0.676,0.313,0.056,88.26,28.87,2681.71,3492.82,142.15,4868.07,0.322,0.123,0.318,5.05
WELL-1001,Limestone_C,0.109,889.35,Limestone,2.438,0.101,0.779,0.08,0.338,,XYZ,1076.06,2239.82,56.7,ERROR,0.442,0.025,0.652,6.0
WELL-1001,Dolomite_D,0.098,,Dolomite,2.19,0.465,0.798,0.514,0.351,80.27,7.13,2504.18,2190.54,138.18,,0.4,N/A,0.587,1.76
WELL-1001,Limestone_C,0.113,973.31,Limestone,2.545,0.137,0.642,0.586,0.164,38088.98739165749,41.95,2884.6,1513.14,100.49,4250.12,0.292,,0.521,8.53
WELL-1001,Shale_B,0.164,76.26,Shale,1382.7443453555118,0.354,0.789,0.1,0.371,XYZ,32.4,,1935528.5357944279,85.42,5888.07,0.478,0.392,0.321,
WELL-1001,Dolomite_D,0.068,501.27,Dolomite,2.136,0.489,0.415,0.234,,,21.64,1522.97,2521.1,68.35,2581.41,,0.301,0.621,9.78
WELL-1001,Shale_B,0.229,900.42,Shale,2.277,0.178,0.521,0.476,0.084,22.28,7.01,2221.36,2668.55,101.31,2053.61,0.584,0.28,0.447,7.16
WELL-1001,,0.17,430.84,Limestone,2.253,,N/A,0.386,0.246,54.57,39.31,2052.86,2208.02,136.79,4782.06,0.493,0.342,0.647,9.39
WELL-1001,Dolomite_D,0.201,41.14,Dolomite,2.34,0.208,0.761,0.536,0.087,XYZ,9.98,236.09,1881.09,74.09,4547.26,0.338,0.454,0.412,
WELL-1001,Shale_B,0.155,108.76,Shale,2.474,0.136,0.737,0.504,0.212,79.06,26.08,1317.2,1618.73,7081.8185469468735,2996.64,0.339,0.474,0.577,9.6
WELL-1001,Limestone_C,0.209,742.5,Limestone,2.306,N/A,0.312,0.284,0.122,69.54,46.01,2542.54,3059.78,143.87,4799.62,0.425,0.075,0.397,4.22
WELL-1001,Sandstone_A,0.225,395.54,Sandstone,2.362,0.235,0.752,0.574,,14.19,4393.691153971587,,2520.73,ERROR,4321.55,0.727,0.322,0.412,4.4
WELL-1001,Shale_B,0.135,350.52,Shale,2.164,0.201,0.785,XYZ,0.09,95452.23201897717,36.24,1737.76,,78.84,4407.56,0.36,0.103,0.725,3.96
WELL-1001,Sandstone_A,0.1,835.53,Sandstone,2.276,NULL,0.227,0.461,0.143,15097.208475541764,17.99,550.69,3052.5,149.28,5403.24,0.376,0.492,0.455,3.62
WELL-1001,Limestone_C,0.141,667.09,Limestone,2.654,N/A,0.473,0.346,0.372,79.19,37.4,2093.93,3111.71,N/A,5635.64,XYZ,0.005,,7.97
WELL-1001,Sandstone_A,ERROR,13.09,Sandstone,NULL,,0.234,0.22,0.338,,41.91,2463.27,2990.16,141.85,5066.01,,117.67228027555322,0.413,4.99
WELL-1001,Sandstone_A,0.202,ERROR,Sandstone,2.472,NULL,XYZ,0.566,0.225,52.57,25.97,2306.86,2365.83,140013.38840431054,3857.47,0.738,0.214,0.762,1.06
WELL-1001,Shale_B,0.161,182.14,Shale,N/A,0.16,0.731,N/A,NULL,23.9,29.84,2427.65,2240.98,130.2,5465.85,0.489,0.227,0.94,7.27
WELL-1001,Shale_B,0.069,ERROR,Shale,2.308,0.144,0.558,0.055,0.299,86.48,17.04,1627.16,3447.52,105.12,3043.08,0.63,0.25,,8.84
WELL-1001,Dolomite_D,0.095,479.69,Dolomite,2.092,0.276,0.771,0.077,0.236,24.23,44.21,1893.56,3477.08,78.44,2326.88,0.5,0.483,0.631,6.42
WELL-1001,Shale_B,0.158,379.53,,2.199,0.467,,0.53,0.27,54.26,771.6311583598,2616.29,2904.57,122.02,5413.94,0.665,0.325,0.445,9.02
WELL-1001,Dolomite_D,0.228,393.3,Dolomite,2.645,0.355,0.463,0.395,2.2085665624547945,11.28,11.29,1055.07,3203.28,71.86,3218.48,0.574,0.201,0.877,7.95
WELL-1001,Sandstone_A,38.995976434894565,0.62,Sandstone,2.226,0.327,0.367,0.507,0.108,45.51,27.22,1179.82,2203.07,111.48,5137.14,0.796,0.179,0.243,6.02
WELL-1001,Dolomite_D,0.159,71.6,Dolomite,2.562,0.291,0.597,0.328,0.258,58.5,33390.1738207219,1549.82,2503.71,80.29,4501.76,0.321,0.38,0.578,XYZ
WELL-1001,Sandstone_A,0.104,,Sandstone,2.501,0.13,XYZ,0.489,73.25996446226378,51.45,49.52,2392.81,2892.11,,2740.62,0.365,0.012,0.463,3.37
WELL-1001,Dolomite_D,ERROR,413.95,Dolomite,2.175,0.148,0.449,0.295,0.153,73.89,39.31,329.18,2632.18,ERROR,4587.41,0.203,0.226,0.853,8.69
WELL-1001,Dolomite_D,0.205,817.59,Dolomite,2.591,0.236,0.312,0.545,0.026,32.29,11.65,2157.18,1697.31,ERROR,4975.69,0.779,XYZ,0.62,0.74
WELL-1001,Limestone_C,0.178,238.67,Limestone,2.595,0.133,0.443,0.111,0.273,XYZ,29.22,2582.18,2439.29,108.49,2613.56,0.418,0.111,0.357,3.19
WELL-1001,Dolomite_D,0.196,342.08,Dolomite,674.6379060743733,0.249,0.395,0.215,,69.52,10.26,953.83,2321.57,110.16,3812.88,0.612,0.328,0.559,5.45
WELL-1001,Shale_B,100.06135889328019,118.93,Shale,2.357,0.301,0.539,0.164,0.02,78.74,41.68,1139.09,3296.63,87.35,3585.52,0.479,0.081,0.303,0.93
WELL-1001,Shale_B,0.14,95486.09231357463,Shale,2.315,,0.78,0.599,0.094,48.39,36.86,1368.83,3262.93,142.5,3463.37,0.775,0.364,0.312,ERROR
WELL-1001,,11.495500110282968,464.99,Shale,2.096,0.233,0.365,0.095,N/A,17330.574680302143,46.72,2275.36,2732.12,N/A,2792.98,0.42,0.451,0.824,7.36
WELL-1001,Dolomite_D,0.104,75.89,Dolomite,,,,0.537,0.19,17735.535881104737,43.82,1227.92,3494.3,57.6,5426.38,NULL,0.459,0.21,5.7
WELL-1001,Limestone_C,0.124,7604.329581173805,Limestone,ERROR,0.47,0.247,0.02,0.19,56.21,41.25,592.71,1568.87,130.22,,0.746,,0.921,0.59
WELL-1001,Shale_B,,973.23,Shale,2.361,0.438,166.88041327448207,0.386,0.163,34.67,11.31,780.84,1927.91,89.54,5271.66,0.221,0.153,0.694,2.6
WELL-1001,Dolomite_D,0.117,566.4,Dolomite,2.538,0.122,0.561,0.339,,19.23,,1768.09,2822.57,108.06,3124.4,344.69788245197685,0.099,0.696,2.23
WELL-1001,Dolomite_D,0.191,317.18,Dolomite,2.27,0.499,0.296,0.278,0.032,22.35,37.09,1027.93,1700.99,132.35,2520.41,0.739,XYZ,0.441,9.36
WELL-1001,,0.12,273312.76545292913,Dolomite,2.373,0.384,0.42,0.515,0.142,52.21,,1056.89,2564.36,129.3,5404138.1357182255,0.687,0.144,0.567,2.03
WELL-1001,,0.073,,Limestone,2.316,0.283,0.489,0.046,0.11,81.29,11.15,1766.77,3015.0,57.42,3977.9,0.512,0.348,0.409,4.26
WELL-1001,,0.155,261.26,Limestone,2.004,NULL,0.338,0.094,0.267,26.1,10.17,1316.14,2392.67,79.63,2563.42,0.717,0.284,0.513,6.65
WELL-1001,Sandstone_A,0.231,968.89,Sandstone,2.54,0.115,163.12848838116756,0.498,0.263,40.54,47.75,527.12,,127.76,2966.47,0.659,0.448,0.407,
WELL-1001,,N/A,,Dolomite,2.238,0.356,0.595,0.58,0.201,19.09,38.38,1839228.67862855,1591.86,50.05,3032.75,0.291,0.279,0.395,7.41
WELL-1001,Limestone_C,0.234,836.57,Limestone,2.588,0.475,0.733,0.379,0.111,,,2662.92,2041.82,140.02,3371.87,0.771,,0.56,4.43
WELL-1001,Shale_B,0.179,657.0,Shale,2.188,0.451,0.623,0.233,0.139,72.47,17.94,1632.95,1703.5,127.98,,,0.314,0.792,8.11
WELL-1001,Shale_B,0.242,610.23,Shale,2.451,,0.549,0.091,0.057,49.75,11.45,2405.28,1512.8,100.53,2865.11,NULL,0.357,0.799,8.17
WELL-1001,Shale_B,0.087,317621.32150497404,Shale,2.321,0.144,0.331,0.188,0.076,60.7,40.88,1396.45,1965.11,99.64,3502.09,0.54,0.119,361.62848375517916,3.61
WELL-1001,Dolomite_D,0.07,232.53,Dolomite,2.037,0.471,0.333,0.197,0.15,,20.47,,2318.9,121.29,2246.95,0.408,0.191,0.228,NULL
WELL-1001,Dolomite_D,0.129,313.18,Dolomite,2.282,0.125,0.389,0.449,0.105,52.51,19.54,1697751.0461473828,1653.48,89.51,2164.37,0.613,0.162,0.999,799.7082753581911
WELL-1001,Shale_B,0.085,914.34,Shale,2.291,0.433,0.455,0.388,0.38,23.06,46.77,2664.97,2027.05,51.59,5668.94,0.763,0.123,0.894,9.51
WELL-1001,Sandstone_A,0.113,9.17,Sandstone,2.159,0.448,0.645,0.008,351.4067813208766,55.44,19.17,245.59,2409.34,147.26,3957.39,0.724,0.203,0.618,5.9
WELL-1001,Limestone_C,,155.09,Limestone,2.493,0.188,,0.228,0.203,39.75,22.62,,XYZ,85.83,5219.13,0.757,0.176,0.589,XYZ
WELL-1001,Limestone_C,0.171,554.07,,2.589,,0.385,0.341,0.387,83.84,10.32,390.9,2166.89,113.57,2104.7,0.429,0.495,,5.0
WELL-1001,Sandstone_A,0.147,799.19,Sandstone,2.002,63.004072886244266,0.637,0.126,0.158,50.83,10240.771365584395,2956.45,1979.11,132.61,2894.75,0.448,0.265,0.482,0.09
WELL-1001,Sandstone_A,0.155,805.92,Sandstone,2.654,81.27621767329549,0.295,0.489,0.043,55.98,25.5,,2011.04,125.19,2365634.932684048,0.756,0.345,0.985,3.58
WELL-1001,,0.211,691.88,Sandstone,2.587,0.234,0.751,0.165,0.107,,,990620.8927505583,2502747.671931364,100.69,4291.18,0.48,0.397,0.331,0.49
WELL-1001,Shale_B,0.21,155.08,Shale,2.035,0.286,,0.248,ERROR,62274.037945818,30.32,XYZ,2533.91,115.98,XYZ,,0.039,0.768,3.11
WELL-1001,Limestone_C,0.064,780.09,Limestone,2.367,0.223,0.678,XYZ,0.138,52.52,46.24,2634.88,,110.12,4906.2,0.623,0.101,0.407,9.31
WELL-1001,,0.093,297.68,Dolomite,2.02,0.375,0.579,0.014,0.137,86.05,33.98,2697.76,2560.57,120.03,4598.41,0.312,0.08,0.554,5.76
WELL-1001,Limestone_C,47.33014068036908,860.96,Limestone,2.053,0.348,0.782,0.321,0.149,32.16,41.98,2069.39,1732.44,98.2,3921.41,0.772,0.337,0.738,0.61
WELL-1001,Sandstone_A,0.224,528.22,Sandstone,2.483,0.458,0.286,0.122,0.051,60.42,6417.443213209612,729.08,1580.34,ERROR,4112.24,0.398,0.45,0.401,1.81
WELL-1001,Limestone_C,0.201,832.23,Limestone,2.408,0.359,0.296,0.538,0.356,68.67,9.05,221.04,3476.06,89.19,772464.7130128926,0.608,0.351,0.383,2.91
WELL-1001,Shale_B,0.122,639.76,Shale,2.436,0.205,NULL,0.425,0.349,48.57,45.79,2328.91,3126.46,53.3,3112.04,0.673,0.274,0.259,1.88
WELL-1001,Shale_B,0.116,342.08,Shale,2.037,0.497,0.337,0.542,0.069,54.16,N/A,2525.14,3140.82,106.79,2847.15,0.324,21.92013863357313,0.288,0.74
WELL-1001,Limestone_C,0.166,963.77,Limestone,2.171,0.114,XYZ,0.457,0.252,25.99,13.28,2455.55,1801.6,140.38,3741.72,0.358,0.068,0.96,9.41
WELL-1001,Dolomite_D,0.091,536.89,Dolomite,,21.807471390719602,0.776,0.302,0.22,87.72,38.6,2216.44,2238.14,84.91,2724.58,0.612,0.055,0.512,1.84
WELL-1001,Sandstone_A,0.235,195.9,Sandstone,2.102,0.176,0.53,155.43297762190775,0.39,,14.24,828.51,2980.09,77.45,2085.41,0.345,,0.896,
WELL-1001,Limestone_C,0.092,723.61,,2.464,0.221,0.272,0.184,0.154,72.08,47.83,2230.65,XYZ,79.67,3149.17,0.243,0.307,0.924,3.41
WELL-1001,Shale_B,ERROR,549.24,Shale,2.19,0.402,0.582,0.472,0.371,52.15,N/A,,3113.94,87.71,2960.35,361.36654425900997,45.641191690874216,0.555,4.16
WELL-1001,Shale_B,0.149,221.47,Shale,2.568,0.292,0.256,0.174,,96.12,31.86,1943326.634986947,2091915.0698297652,95.88,XYZ,0.404,0.311,0.82,8.94
WELL-1001,Dolomite_D,0.114,899.59,Dolomite,2.231,0.439,,0.121,0.232,68.86,36.67,2039.46,2329.3,120.34,2878.34,0.485,0.427,0.935,4.43
WELL-1001,Limestone_C,0.104,70.39,Limestone,2.606,273.1843373773778,0.269,N/A,0.391,59.35,34.96,1890.98,1576.49,103.44,5324.38,0.249,0.479,0.411,9.51
WELL-1001,Sandstone_A,0.121,694.16,Sandstone,2.676,0.268,0.49,0.491,0.361,37.67,26.94,1125.11,1518101.266022877,114.13,3310.02,0.274,23.295460454329977,0.894,2.72
WELL-1001,Sandstone_A,0.179,219.07,Sandstone,2.418,0.204,0.799,0.388,0.033,50.28,,1122.24,3354.44,71.59,5904.31,0.76,0.079,0.546,7934.510605254474
WELL-1001,Dolomite_D,0.163,803.68,Dolomite,2.634,,0.713,0.372,0.192,60.51,42.1,1537.63,N/A,120.56,3125.82,0.695,0.019,0.666,4.63
WELL-1001,Shale_B,0.201,567.08,Shale,2.478,0.255,0.635,0.169,ERROR,12.33,ERROR,724.46,3440.09,144.26,3171.38,0.49,0.202,0.517,4.91
WELL-1001,Sandstone_A,0.236,370.71,Sandstone,2.037,0.274,0.477,0.426,,N/A,13.5,1784.83,2556.72,136.78,5709.17,0.7,0.197,0.755,1.12
