well_id,date,oil_rate_bopd,gas_rate_mscfd,water_cut_frac,tubing_pressure_psi,casing_pressure_psi,choke_size_64ths,gorp_factor,oil_gravity_api,produced_water_salinity_ppm,downhole_temperature_C,downhole_pressure_psi,CO2_fraction,H2S_fraction,sand_production_rate_lbs_day,ESP_current_amp,ESP_voltage_volts,pump_efficiency_frac,downtime_hours
WELL-1001,,2409.0,9865.5,0.17,3213.61,2496.72,37.6,1.802,35.6,46914.1,54.06,4057.92,0.041,0.0,NULL,86.07,193.16,0.701,ERROR
WELL-1001,2022-11-18,1457.8,2995.1,0.22,3053.48,XYZ,32.9,1.706,28.2,NULL,101.99,XYZ,0.021,0.002,19.39,5.57,340.88,0.779,13.5
WELL-1001,2022-11-19,1622.9,1841581.7749888664,0.3,4341.96,1741.09,18.7,1.961,30.0,31765.2,67.95,3957.84,0.039,0.001,33.96,24.65,401.5,0.513,22.79
WELL-1001,2022-11-20,2054.4,8447.2,0.24,,NULL,14.6,0.922,26.6,37083.1,69.93,5878.41,0.02,0.008,46.95,52.5,598.3,0.501,11.18
WELL-1001,2022-11-21,2946.6,5919.9,0.49,4820.91,533.03,,1.132,34.8,10291.7,64.33,4247.43,0.036,0.003,NULL,XYZ,472.71,0.596,21.45
WELL-1001,2022-11-22,1752.0,9720.0,0.16,N/A,1046.2,38.0,1.13,4784.205688810845,41812.4,99.09,3443.69,0.018,0.008,36.72,29.18,126.24,0.514,4.43
WELL-1001,2022-11-23,2670.8,7641.4,,,2556.96,40.5,1.318,20.7,21838.9,111.99,4082.86,0.004,,52.1,11.13,236.28,0.701,2.36
WELL-1001,2022-11-24,2136.0,8265.3,0.35,2096.53,1062.11,43.6,1.494,36.9,43312.9,94.66,4701.17,0.012,0.0,18.11,23202.714910703286,111.66,0.663,4.39
WELL-1001,2022-11-25,895444.5695314504,3597.5,0.48,1582.39,1004.82,41.9,1.908,23309.873871181313,15635.1,105.28,5234.48,0.039,0.006,39.85,86.24,167.46,0.953,10.19
WELL-1001,2022-11-26,983.9,7103.4,0.34,NULL,61036.81402959434,61.2,0.522,34.4,18339.8,53.75,4276.19,0.045,0.006,17.59,42.65,223.38,0.687,4.13
WELL-1001,2022-11-27,N/A,8449.3,0.43,3033.47,1798.67,22624.701880972814,0.995,28.5,48370.0,80.49,4683.33,0.004,,91.86,43.27,,0.516,6.31
WELL-1001,2022-11-28,615.4,5819.4,N/A,2955.15,1934.43,22.8,0.691,33.5,33551.1,63.93,2018.11,0.043,0.001,33.28,97.72,399.44,0.599,14.29
WELL-1001,2022-11-29,1999.3,8511.1,271.8036465861068,1377.96,175568.30451106915,37.5,1.871,21.3,12281.0,105.51,XYZ,0.027,0.003,80.28,60.92,422.5,0.582,3.07
WELL-1001,2022-11-30,,2494.7,0.5,4809.42,1856.72,57.4,1.319,32.9,48777.9,98.83,3359.07,0.021,0.007,59.94,61.19,363.41,0.81,10.24
WELL-1001,2022-12-01,2165.8,7311.3,0.35,2972.51,2285.39,8.7,0.986,31.9,10101.0,110.65,2526.08,0.008,0.005,54.29,13.13,264.96,223.12801606261675,20.21
WELL-1001,2022-12-02,XYZ,5093.4,0.27,4296.11,2172.87,44.2,1.905,26.5,21980.2,101.18,5742.92,0.019,XYZ,96.41,35.01,,0.612,19.5
WELL-1001,2022-12-03,2982.5,2881.3,0.3,3789.53,1842.43,27.1,408.1372842184045,29.3,41082.5,112.23,3839.01,0.002,0.006,16.86,50.34,324.75,0.943,23.25
WELL-1001,2022-12-04,2328.7,2054.5,0.18,1267.76,1134.85,13.1,0.887,23.5,41564.8,77.6,4948.29,0.007,0.005,37.98,9.63,404.22,0.77,20.76
WELL-1001,2022-12-05,2382.4,7294.1,0.42,2032.54,2376.89,20.6,1.383,20.3,,86.42,2900.31,0.039,0.007,78.43,90.34,ERROR,588.1401717956751,12.66
WELL-1001,2022-12-06,2748.4,5655.8,0.35,1107.28,2510.7,47.6,1.426,22.1,12018.8,74.41,3180.03,0.014,0.005,703.7881544479415,40.36,370.43,0.998,17.71
WELL-1001,2022-12-07,2316.3,5860.5,0.21,2279.88,868988.3138112412,60.1,1.552,21.9,18700.5,,2310.88,0.023,0.005,28.43,85.09,113.23,0.701,13.96
WELL-1001,2022-12-08,1879.2,5135.0,0.43,2022.98,2190.51,30.3,1.859,21.0,14978.0,53.59,5310.27,NULL,0.004,,28080.03853623772,447.34,0.837,20.79
WELL-1001,2022-12-09,2845.9,,0.39,3552.88,2583.56,31.5,1.878,24.6,24990.4,102.5,5406.09,0.044,0.001,74.42,78.97,XYZ,0.628,7381.032319567884
WELL-1001,2022-12-10,2217.3,4951.3,0.27,2348.18,1454.97,20.2,1.079,29.6,28133.3,64.37,3232.6,0.033,0.002,17.2,,479.39,429.9134810074318,23.42
WELL-1001,2022-12-11,2800.9,9401.4,0.4,3769.33,915.19,58.4,0.526,26.0,30512.0,96.18,4860.77,0.014,0.002,35157.63014346909,ERROR,284.28,0.558,16.2
WELL-1001,2022-12-12,1358.9,4219.1,0.29,,,46.7,1.854,26.8,46452.7,115.06,5252.85,XYZ,0.001,ERROR,8.97,480.3,0.654,4.04
WELL-1001,2022-12-13,ERROR,,0.4,2674.22,1877.84,41.1,1.294,39.9,27644.6,106.7,3895.73,0.001,0.004,42.32,11.1,90984.70117791036,,6.38
WELL-1001,2022-12-14,2534.4,3071.6,0.14,4299.87,1140.77,33.9,1.566,26.0,38329.5,88.72,4116.56,0.033,0.003,57.43,89.2,360.88,0.775,8.54
WELL-1001,2022-12-15,2459.0,3311.7,0.28,4248.83,,56.3,1.129,4233.646126271354,ERROR,111.29,2678.68,0.019,0.001,45.59,93.86,184.48,0.687,10086.843907382809
WELL-1001,2022-12-16,2117.1,1148.9,0.33,3517.49,1020.68,27.5,1.199,21.7,11693.1,,N/A,0.002,0.008,24286.23226186932,3343.4300191268067,137.0,0.836,18.7
WELL-1001,2022-12-17,1776.0,4688099.645217069,0.24,1194.02,1968.82,53.0,0.977,23.5,21357.7,65.37,5041.0,0.033,0.001,1.43,16.31,124.73,0.744,17.95
WELL-1001,2022-12-18,NULL,9382.0,0.27,3014.53,2780.02,26.0,N/A,30.0,34557.4,N/A,2596.33,0.025,0.003,37.4,7.3,,0.832,N/A
WELL-1001,2022-12-19,801.7,4034.9,0.25,ERROR,55140.34433315933,15.3,0.645,26.4,16098.0,105.6,2674.29,0.046,0.006,52.85,85.67,,0.984,5.12
WELL-1001,2022-12-20,1291.5,9284.7,0.16,1636.65,1369.1,9.4,0.915,NULL,46866.7,73.53,3696.23,0.04,0.007,11.79,42.44,410.4,0.863,13.45
WELL-1001,2022-12-21,,3554.7,0.33,2466.58,1926.58,38.2,1.16,37.6,19049.6,,5027.44,0.046,0.008,74.03,ERROR,564.83,0.889,0.8
WELL-1001,2022-12-22,967.6,2286.5,0.17,3011.11,986.84,54.8,1.23,28.1,48701.3,56.56,5136.95,0.048,,95.42,70.02,400.56,0.769,
WELL-1001,2022-12-23,2192.2,1359.8,0.33,3372.31,NULL,15.4,1.418,29.8,17844.7,80.65,3606.0,0.023,0.007,33.06,65.85,259.88,0.973,15.81
WELL-1001,2022-12-24,2908.9,1033.8,0.17,3654.47,1037.86,52.9,0.518,39.1,12174.1,63.17,4295.88,0.012,0.007,87.6,,276.17,0.567,16998.259692643005
WELL-1001,2022-12-25,2533.3,6971446.566321594,90.52196753129367,4096.06,2158.84,53.0,,22.7,48607.0,110.24,5548.7,0.023,0.007,NULL,69.17,290.39,0.772,1.72
WELL-1001,2022-12-26,2156.6,7754.0,0.42,4025.04,2298.86,25.5,1.787,32.2,22567.6,109.68,5291.68,13.325079563908892,,48.25,52.16,266.11,0.556,12.11
WELL-1001,2022-12-27,1768.4,8688.1,0.43,ERROR,528.28,10.8,1.706,,48035.0,114.15,2932.64,0.045,0.009,73.81,93.01,113.6,0.606,ERROR
WELL-1001,2022-12-28,1397.8,2279.2,0.48,3033.34,654.68,48.0,1.643,26.6,46052.6,72076.11655769678,NULL,0.042,0.009,63.92,98.97,279.73,0.964,NULL
WELL-1001,2022-12-29,520.1,2028.4,0.23,4682.8,2849.78,52.6,1.36,39.1,21633.6,91.81,3851.02,0.036,0.006,68.6,8004.665307636435,582.75,0.828,19.95
WELL-1001,2022-12-30,2284.8,NULL,0.47,1407.24,856.41,27324.60270406806,1.882,39.6,11669.9,71.03,2983.62,0.011,0.01,54.76,24.41,NULL,0.589,8.78
WELL-1001,2022-12-31,724584.6765825056,4017.1,0.5,4641.22,ERROR,31.4,0.91,29.9,17072.7,95.44,3333.65,0.049,0.007,5.48,50.87,503.05,0.55,
WELL-1001,2023-01-01,2623.4,3008.3,0.33,4055.91,2638.36,15.7,0.685,25.6,38506.2,90.78,2331558.0511434474,0.037,0.007,17.83,,259.53,0.514,11.96
WELL-1001,2023-01-02,2385.4,2051.5,0.22,1789.11,1547.07,23.6,35.74777300006939,39.1,45434.3,91.15,2785.83,0.016,0.007,23.63,N/A,402.62,,15.43
WELL-1001,2023-01-03,1187.8,4862.9,262.48206393583916,1088.69,2054.74,9.3,0.968,28.6,,15266.608588205441,2837.9,0.046,0.0,2.84,98.98,165.14,0.701,3.6
WELL-1001,2023-01-04,1713484.0521000358,9584.1,0.37,2596.09,2874.31,29.1,1.019,24.2,42044.3,86.37,5845.9,0.047,0.006,67.38,55.33,288.71,0.754,9422.173198902528
WELL-1001,2023-01-05,1894.9,7924.8,0.26,2344.19,1711.69,56.8,1.105,35.3,10570.8,93.04,2027.85,0.016,0.007,62.65,39567.18194584638,470.91,0.744,4.94
WELL-1001,2023-01-06,1719.5,3599101.4603463425,0.24,2425.01,1965.78,15.6,1.785,23.5,18797.0,89.93,2456.05,0.18723496200841774,0.003,,98.2,596.4,0.881,10.54
WELL-1001,2023-01-07,1957.1,3135180.8201118615,0.32,3856.18,2104.01,22.6,1.876,28.9,28458.9,78.09,NULL,0.027,0.004,74.38,8.03,117.11,0.675,NULL
WELL-1001,2023-01-08,2853.9,4611.8,0.36,2407.72,2785.74,13.8,NULL,30.1,26693.8,80.64,2510.94,0.037,0.005,12.61,46.12,583.55,0.619,15.49
WELL-1001,2023-01-09,973.2,8674.3,0.15,1220.06,2617.15,57.7,0.516,36.6,,73.7,4762.97,0.004,0.008,38.08,39.75,202.87,,19.42
WELL-1001,2023-01-10,2495.5,1478.6,0.37,,2173.94,XYZ,0.826,27.8,11684.2,77.54,4034.47,0.025,0.003,42.06,19.16,474.75,0.911,10.11
WELL-1001,2023-01-11,806.2,8987.2,0.45,1363.9,1416.35,40.5,,21.5,34969.4,67.97,,0.002,0.01,31.7,69.77,504.35,0.648,12.91
WELL-1001,2023-01-12,1012.0,2648.5,0.16,XYZ,,20.2,0.562,26.3,34463.7,89.84,5834.31,0.045,0.002,16.18,63.64,458.58,0.712,0.38
WELL-1001,,1659.8,6170.2,0.46,1636.56,2302.06,20.8,0.67,4374.890147824336,30304902.261419833,58.96,,0.028,0.001,75.58,77.57,153.32,0.883,5.67
WELL-1001,2023-01-14,1402.1,9712.6,0.19,,2463.17,22.7,1.002,26.3,19565.9,91.98,5878.45,0.048,0.003,ERROR,50.09,307.71,0.909,23.9
WELL-1001,2023-01-15,1902.4,5960.3,0.19,3423.92,2253.57,40.2,1.135,26.6,35443.0,108.81,2664.18,0.005,0.005,73.47,NULL,504.78,0.728,14.86
WELL-1001,2023-01-16,2871901.2099481807,5836.6,44.75611596427059,,,,1.22,35.9,27029.3,,,N/A,0.003,93.67,52.32,528.83,0.99,NULL
WELL-1001,2023-01-17,2171.4,7912.1,0.19,1448.26,1050.63,48.8,1.651,,14932.1,81.54,NULL,0.022,0.003,20.79,80.72,394.71,0.577,10.74
WELL-1001,2023-01-18,1963.6,6072.4,0.42,2088.53,1907928.49166525,38.9,1.215,29.5,14334.0,90.72,5471.24,0.006,0.006,46.83,22.94,323.35,0.944,4.52
WELL-1001,2023-01-19,2588.9,2343.8,0.41,1946.12,2658.4,,197.17580516643005,28.8,38631.4,52477.71295551854,5804.53,NULL,0.001,33.21,5.83,456.21,ERROR,
WELL-1001,2023-01-20,2713.8,3821.0,0.27,3044.32,1454.77,38.3,0.589,ERROR,29606.1,N/A,3444.86,0.048,,24.93,84.16,446.23,0.826,23.53
WELL-1001,2023-01-21,2523.4,7360479.891705038,0.25,2760.91,1348.38,8.4,,29.1,43761.7,NULL,4724.35,0.034,0.001,66.96,21.62,NULL,0.774,8768.284983257114
WELL-1001,2023-01-22,2631.8,6600.0,0.22,1654.23,468250.7556192461,34.5,0.691,24.4,14316.4,,3364.61,0.035,0.007,17.85,61.18,298.08,626.1396367076502,5.04
WELL-1001,2023-01-23,1988.4,8329.9,0.29,,1943.69,12.1,1.924,26.9,41027.3,65.63,4579.51,0.019,0.008,XYZ,67.46,,0.933,12.81
WELL-1001,2023-01-24,2516.5,5670.0,0.17,1820.42,1157.6,21.2,0.913,26.5,NULL,56.03,2202.64,0.037,0.001,67.5,64.69,251.85,0.961,5.94
WELL-1001,2023-01-25,2773.4,,0.47,3974.86,1274.39,9520.169874269883,1.889,22.9,30168.5,97.15,5457.89,4.652957497883316,,52.27,51248.60270128377,258.18,0.548,12.3
WELL-1001,2023-01-26,N/A,9415.5,0.14,3761.35,1806.61,19.8,1.122,38.3,39427.4,NULL,2806.73,0.046,0.006,12352.723115182249,83.76,454.87,0.572,16.76
WELL-1001,2023-01-27,,4904.3,143.2203028624587,2909.04,2407.39,50.4,1.78,21.4,22577.7,115.77,5779.55,0.036,0.007,45.57,NULL,507.25,0.532,17.27
WELL-1001,2023-01-28,1425.3,8241.3,0.37,3922.0,838.22,19.0,1.364,31.9,20757.6,98.71,2112.59,0.008,0.001,15.92,16.33,445937.135475226,0.576,1.27
WELL-1001,2023-01-29,2959.1,4384.3,0.16,3557.82,2226.79,43.3,1.677,35.8,19078.9,,5746.88,0.02,0.002,43.31,82.06,481.81,0.569,2.97
WELL-1001,2023-01-30,911.8,77752.04567104655,0.31,NULL,1174.88,15.1,1.547,36.6,47744.3,96.6,5449.04,0.024,0.001,46.94,63.01,282.84,,0.54
WELL-1001,2023-01-31,,3506.8,0.45,4639.5,1091.21,24.2,,,13427.7,110.7,4365.58,0.045,0.001,91.05,XYZ,N/A,0.828,13.53
WELL-1001,,1659.1,8269.2,,1796.07,2959.87,28.6,1.216,22.5,13759.5,56.01,2876.07,0.007,0.009,79082.23506338925,ERROR,143.17,0.614,
WELL-1001,,2722.3,4070.4,0.18,3170.19,2366.61,10.4,1.139,24.4,,104.39,2375.36,0.038,0.006,86.95,48.22,270.68,0.822,16.05
WELL-1001,2023-02-03,2024.2,NULL,0.32,4620.69,654.6,37.2,1.149,36.8,40658.2,79.14,2464.13,0.006,,27.38,86.81,429.54,,23.19
WELL-1001,2023-02-04,708.2,8411.4,0.49,2935.23,912.94,8.4,1.451,28.5,39069.2,75.11,4077.31,0.038,0.009,1.84,15.2,487.2,0.949,3.27
WELL-1001,2023-02-05,2157.1,4453.3,0.21,1106.88,1568192.9166336234,56.0,0.886,NULL,45658.9,61.2,2359.93,0.005,0.001,89.86,8.5,,0.673,8.5
WELL-1001,2023-02-06,524.1,5770.4,0.43,3575.93,,ERROR,0.843,23.7,47810.5,95.2,5664.75,0.003,0.009,28.59,84.6,293.74,0.942,21.63
WELL-1001,2023-02-07,1142.2,2039.9,,3088.98,,32.7,0.535,38.3,N/A,26250.569304813784,4356.22,0.021,0.005,,12.99,581.67,0.888,11.92
WELL-1001,2023-02-08,1625.9,5656.8,0.34,3310.73,1171.2,20.9,N/A,28.6,27253.4,113.45,4603.98,,,90.34,58.75,322.71,0.741,21.53
WELL-1001,2023-02-09,1002.1,9674.4,0.23,1733.84,1400.21,,656.6066648248426,27.7,16913.8,74.77,5065.6,0.002,0.0,88.17,52.04,,N/A,16.89
WELL-1001,2023-02-10,XYZ,2344.8,0.13,1393.8,2699.2,55.0,1.989,29.6,31008.4,109.62,5430.89,0.039,0.009,30988.83156480144,38.08,141.06,0.856,21.17
WELL-1001,2023-02-11,ERROR,4491.5,0.31,2338.78,506.98,61.1,1.557,24.8,43584.8,80.79,4756.72,XYZ,0.003,0.07,32.98,334.75,0.801,4.74
WELL-1001,2023-02-12,1005.7,8606.8,,3293.41,1752.37,47.3,0.515,25.0,30852.0,52.09,5333.69,31.661666122842306,0.008,11.49,75.97,102.95,0.714,13.19
WELL-1001,2023-02-13,2402.6,4462.5,0.27,1552.12,1937.7,34.9,0.501,25.1,11796.9,95.2,4020.08,0.009,0.01,55203.80584345989,19.08,332.42,0.764,8.48
WELL-1001,2023-02-14,543.2,8847.7,0.19,4567.98,ERROR,29.7,0.765,28.8,,71.52,3410.91,0.046,0.009,94.5,95.41,480.81,ERROR,7.5
WELL-1001,2023-02-15,1923.8,4955.6,0.33,3521.84,1880.72,40.5,0.776,35.4,10488.7,105.26,5908.94,0.029,0.005,65.19,12.64,235.73,0.626,5.99
WELL-1001,2023-02-16,2745.5,1920.7,0.38,2162.78,1989.05,45.3,1.527,23.0,5364347.058293015,66.57,4606.26,0.021,0.01,,50.13,314.33,0.808,N/A
WELL-1001,2023-02-17,1979.4,8788.7,0.24,4234.28,1342.56,43.0,0.878,N/A,34631.5,65.59,3221.22,0.016,0.001,28.24,50.14,196.71,0.631,20.36
WELL-1001,2023-02-18,1136.5,6459.0,0.25,2059.06,,,1.496,25.5,11037.5,65.85,4078.49,0.005,0.004,25.53,51.0,NULL,0.912,18.19
WELL-1001,2023-02-19,770.2,9424.7,0.3,2441.22,572.47,24.2,0.666,33.8,46793.9,88.29,4788.55,0.002,0.004,77.71,,383.82,0.955,21.94
WELL-1001,2023-02-20,966.9,2233.1,0.13,1728.67,912.13,63.1,ERROR,26.5,11992.8,,2203.19,0.029,0.007,33.67,9.77,587.97,0.549,16.26
WELL-1001,2023-02-21,NULL,NULL,0.28,3500.99,1664.72,ERROR,0.711,33.2,,60.96,2968.45,0.021,0.005,70.25,17.38,NULL,0.915,2.95
WELL-1001,2023-02-22,1292.5,7851.9,0.21,3586.61,951.1,,1.361,35.7,,93.51,NULL,ERROR,0.005,69.1,70.96,279.81,441.34559805914876,15.4
WELL-1001,2023-02-23,2978.1,7992.5,0.45,2141.19,1005984.0600652688,20.5,1.784,34.0,27743.2,92.01,3025.21,ERROR,0.006,67.72,,529.7,0.583,9.95
WELL-1001,2023-02-24,1774.2,8270.0,0.18,4333.23,2385.1,61.3,0.64,24.5,30274.0,71.38,4512.64,,0.003,62.0,92.05,430.8,0.791,11.65
WELL-1001,2023-02-25,,6614.4,0.21,2249.64,1282.2,38.5,1.809,37.7,XYZ,69.24,3788.5,0.033,0.009,70812.79238400176,96.08,469.87,0.598,3.43
WELL-1001,2023-02-26,1847.5,6180.4,149.01962807936079,1483.56,985.5,11.2,0.77,22.7,ERROR,60.3,4429.02,0.018,0.001,98.71,96.14,581.38,0.883,3.89
WELL-1001,2023-02-27,2871.8,9926.6,0.18,3162570.0383962197,930.33,52.6,0.581,31.1,37264.4,100.16,4542.47,0.048,0.003,20144.275115349545,37.16,191.48,0.993,17.6
WELL-1001,2023-02-28,2820.1,,19.347127514628564,,322616.1363503533,56.7,1.313,,47498.9,100.9,5891.92,0.044,,99.68,46.35,427.75,0.867,
WELL-1001,2023-03-01,561.9,307778.49399123224,0.48,1773.53,2708.42,39.3,1.092,38.2,,118.08,3748.53,0.033,0.008,81.58,48.99,482.2,0.773,5.8
WELL-1001,2023-03-02,699.3,5902.7,6.805738210277219,1738.27,2019.49,11.4,,37.6,12844.8,57.55,5537.34,0.014,0.004,73.44,17.2,468.92,ERROR,3.58
WELL-1001,2023-03-03,2747.0,9646.1,0.4,2463.56,1792.36,10.6,1.335,33.1,27760.3,93.02,NULL,0.046,4.016389406923388,,50.14,398.1,0.725,12.7
WELL-1001,2023-03-04,1849.3,4469.4,0.48,2190.37,1265.29,43.7,0.62,34.9,N/A,66.75,,0.024,0.007,23.98,21530.125804015785,576.22,,4.45
WELL-1001,2023-03-05,2034.6,8173.0,0.38,4115.3,2581.0,40.0,1.474,12154.871982941522,25002.1,66.48,XYZ,42.002270247162215,0.009,XYZ,37.7,433.81,0.853,5.42
WELL-1001,2023-03-06,890.8,NULL,0.45,4709.68,781.45,22.1,1.535,33.3,31146.2,86.03,4642.76,N/A,0.008,31.61,53.72,535.94,0.506,N/A
WELL-1001,2023-03-07,2945.7,3308.7,0.44,758477.9765387486,,10.5,1.049,28.7,11788.1,72.0,3769.21,0.031,0.001,XYZ,6.71,515.13,0.788,17.03
WELL-1001,2023-03-08,1506.1,3767904.1871256,ERROR,2253.15,N/A,39.1,0.973,38.4,32122.6,100.43,3385.22,0.009,0.005,54.62,67.12,489.45,,14.44
WELL-1001,2023-03-09,812.2,5580.9,N/A,1936.2,2167.29,17.1,595.1699829874948,,17839.5,73.71,2274.37,NULL,0.0,12.9,26.9,457.99,0.903,21.39
WELL-1001,2023-03-10,920.0,2451.7,0.49,2716.79,1672.34,61.7,0.937,34.2,23471.3,61.64,5222.69,0.039,0.005,83.93,36.3,384.93,0.971,21.8
WELL-1001,2023-03-11,1018766.0570008944,ERROR,0.28,4335.87,1387.91,,1.217,32.7,N/A,79.1,5823.31,0.011,0.006,,NULL,100.98,,23.02
WELL-1001,2023-03-12,1804.7,9153.1,0.39,2618.32,38563.335693787696,ERROR,0.955,39.7,28232.2,116.04,5879.98,0.023,0.002,,99.11,328.62,0.574,16.07
WELL-1001,2023-03-13,ERROR,4361.5,0.14,2654.59,ERROR,44.3,1.815,26.2,46637.5,66.7,4070.43,0.027,0.009,16.57,69.71,461.89,0.7,21.34
WELL-1001,2023-03-14,2291.3,1688.0,N/A,3851282.795665049,1322.63,35.9,1.83,36.7,19338.4,,4665.31,0.023,0.004,52.26,88.63,410.08,0.575,0.18
WELL-1001,2023-03-15,2643.9,3771.4,0.42,3822.93,1469.79,50.7,1.394,7959.930766050193,31267.5,90.98,3138891.195238643,NULL,,0.31,80.82,595.99,0.828,11.05
WELL-1001,2023-03-16,1486611.1666061352,3551.9,0.29,4055.24,776921.2579768058,54.8,1.406,22.1,35945.9,61317.835134311485,2628.51,0.045,0.005,8.34,25.26,523.39,224.82821892092494,
WELL-1001,2023-03-17,1608.5,1435.0,ERROR,4521.92,897.5,49.0,1.428,28.0,46977.7,55.05,,0.036,0.005,ERROR,94.84,381.99,N/A,19.74
WELL-1001,2023-03-18,2373.9,4148246.9441189477,0.24,3879.62,515.42,15.9,,39.8,49948.6,91524.65717169314,3939.92,0.036,,51.1,37.92,XYZ,0.727,1.99
WELL-1001,2023-03-19,2180.1,5418.8,0.47,1197.21,2190.36,,0.89,36.3,18515.0,50.29,3027.83,NULL,0.006,27.74,92.44,273.46,0.701,9.92
WELL-1001,2023-03-20,656.4,5297.7,0.45,4500.19,1057.23,,0.707,31.4,16091.5,61.68,5868.26,0.028,0.003,23.18,38.06,XYZ,0.576,10.2
WELL-1001,2023-03-21,1189.1,9226.8,0.22,1317.85,ERROR,30.2,1.494,35.4,19534.4,98.25,5840.84,0.03,0.007,92.68,82.86,449.41,0.522,14.11
WELL-1001,,1062.4,3338.6,0.48,4732.23,2057.4,39.8,1.46,34.2,41970.7,89.2,1705012.3883130962,0.044,0.006,18.72,75.04,309.59,0.833,
WELL-1001,2023-03-23,2690.8,N/A,0.35,3028.97,1217.92,28.5,1.373,39.9,10035995.104077462,101.68,3399.09,7.00770127526353,0.001,,22.87,282669.2145266386,0.566,0.51
WELL-1001,2023-03-24,975.8,7569.2,0.4,3700.51,2069.45,8.9,1.194,36.3,39634.9,93.33,5489.26,0.001,0.004,69.26,83.88,288.93,0.592,20.9
WELL-1001,2023-03-25,1031.4,5972.2,,1832.09,1329.45,13.5,1.202,38.3,37604.2,76.49,4700.54,0.02,0.009,43.23,29.32,316.54,0.78,
WELL-1001,2023-03-26,930.0,2263.3,0.4,1467.89,1661.18,17.5,1.238,25.4,13998.3,86.37,3566.96,0.003,,84.85,81.77,127.34,0.648,22.25
WELL-1001,2023-03-27,2842.1,4928.9,0.37,,2958.57,47.7,1.315,ERROR,14563.0,NULL,3934.22,,0.003,88.0,,,0.648,13.15
WELL-1001,2023-03-28,2493.4,N/A,0.12,2219.07,1779.71,41.2,0.525,26.9,16330.1,88.68,2692.16,0.012,0.001,36.26,87.4,320.91,XYZ,2.99
WELL-1001,,2253.0,8523.8,0.35,4243.78,XYZ,ERROR,1.939,31.4,15143.2,103.27,2628.14,0.018,0.007,5096.409373613288,72.58,370.07,0.623,4.03
WELL-1001,2023-03-30,2445.6,4819.3,0.36,227177.45031772243,2090.0,12.4,0.513,21.4,35005.0,105.41,3839.28,N/A,0.005,52.78,14.44,487.53,N/A,20.9
WELL-1001,2023-03-31,2464.2,5841.7,0.45,3802847.957586938,1320.81,XYZ,0.59,32.7,48199.6,NULL,2183.08,27.33608540715721,0.01,19.01,18.82,441.21,0.617,2.38
WELL-1001,2023-04-01,2902.7,2212.4,0.48,2594.45,2662.07,12.6,1.959,,46235.5,54.82,2182.21,0.041,0.006,68.36,ERROR,389.77,0.965,NULL
WELL-1001,2023-04-02,2291.7,7068.1,0.23,1095.57,1355.26,30.8,1.734,24.2,26828.4,100.87,1900383.3612700116,17.588578411293103,0.008,44.16,74.65,484.84,0.73,16.94
WELL-1001,2023-04-03,2699.3,8802.4,0.37,3085.99,1483.79,21.1,0.793,38.3,12165.9,69.77,2248.59,0.026,0.006,74.05,87.94,201.04,0.777,15.42
WELL-1001,2023-04-04,652.3,9198.6,0.45,1801.54,1336.64,56.0,1.344,26.1,23428.4,86.49,5512.75,0.022,0.003,15.24,68.41,115.03,0.77,22.97
WELL-1001,2023-04-05,2188.2,3539.1,0.2,4263.71,2540.7,29.0,0.853,,33383.3,54.98,2259.79,0.011,0.007,74229.88599619936,42.97,397.35,0.531,514.9863737506566
WELL-1001,2023-04-06,550.0,6792.0,0.22,2593.59,2645.64,NULL,1.714,35.6,,94.42,4213.04,0.001,0.002,63.34,65.2,490.63,0.827,14.85
WELL-1001,2023-04-07,1295.6,7553.0,0.26,,796.45,,0.739,39.3,10679.4,78.87,5360.83,0.047,0.008,24.61,25.16,117.88,0.944,15.51
WELL-1001,2023-04-08,1244.6,9546.1,0.3,,838.15,25.8,1.372,25.0,26333.5,11665.350277893649,4702.37,0.018,N/A,96.42,87.4,520.35,0.72,10.66
WELL-1001,2023-04-09,1529.6,6016.9,0.15,4906.55,,11.3,0.63,35.8,31828.1,12648.454722710136,4999.46,0.009,,68.9,33.59,207.92,0.665,10.48
WELL-1001,2023-04-10,1761.8,8780.7,87.29395973164903,1338.09,2358.2,61.2,315.1193035749279,25.9,28096.0,N/A,N/A,0.033,0.007,76.17,7.91,583.3,ERROR,6.62
WELL-1001,2023-04-11,2936.8,,0.41,2450.83,1200.08,30.0,1.943,23.7,17101.7,91.44,2839.92,0.039,0.01,62.45,50.46,117.36,0.942,20.73
WELL-1001,2023-04-12,924.8,5204.3,,1044.57,964.84,7647.8969323811525,,27.9,23647.0,108.16,2765.82,0.001,0.7398021475698906,12.21,49.45,334.35,0.692,5.43
WELL-1001,2023-04-13,917.3,2173.8,0.49,3527.35,562.1,ERROR,1.672,28.2,9223368.761618607,54.37,4641.3,,,36.66,42.19,124.28,0.517,21.31
WELL-1001,2023-04-14,2832.3,9499.0,0.13,1427.65,1827.53,22.1,1.278,23.8,12826.3,112.67,3181.72,0.026,0.0,,14.03,271.36,0.595,N/A
WELL-1001,2023-04-15,2085.6,8249.7,0.44,2751.61,1775.9,15.7,1.491,20.5,15425.0,39285.76983976609,XYZ,0.025,9.876584370878591,5.41,31.56,488.87,0.715,19.53
WELL-1001,2023-04-16,2258.1,2212.3,0.11,1015.09,2314.36,12.5,1.851,29.1,31347.4,110.1,3060.89,0.025,0.0,17.92,54.69,270.45,0.98,8.85
