seismic_line_id,shot_point,twt_ms,amplitude,frequency_hz,reflection_coefficient,acoustic_impedance,velocity_m_s,quality_factor,offset_m,azimuth_deg,inclination_deg,wavelet_type,gain_db,noise_level_db,processing_version,survey_name,inline_number,crossline_number,pol_frequency_hz
LINE-2,299,1831.45,-69.9,20557.07202548592,0.4453,22388739.69,3243.2,60976.543885999374,4068.74,75.17,19.3,Ricker,8.35,-6.19,v3,Survey_B,1917,2571,39.14
LINE-2,300,3384.87,-286.35,49.25,0.6992,8748169.41,4247.83,,5827.19,,15.35,Ormsby,4.36,XYZ,v3,Survey_C,1018,2163,37.98
LINE-2,,4621.72,27533.787236046308,36.97,-0.7789,21318957.3,1663.84,56.01,9029.19,351.9,21.39,Klauder,4.53,-0.92,v3,Survey_C,1211,2279,41.4
LINE-2,302,4351.75,-79.04,32.7,-0.0117,21266761.44,3179.49,14.83,,277.06,11.86,Ricker,5.22,9.03,v2,Survey_A,1317,2484,33.76
LINE-2,303,4802.11,315.59,41.05,-0.6392,,4068.81,64.04,1827250.1325033987,116.1,N/A,Ricker,-0.41,9.36,v3,Survey_A,63092.96772302225,2331,
LINE-2,N/A,3091.95,369.33,25.96,-25.681598934152998,11986368.67,2679.28,,4863.0,264.29,14.11,Klauder,7.36,-11.45,v3,Survey_A,1545,,44.57
LINE-2,305,1759.9,-537.14,25.87,0.7431,18618916.19,4997.39,22.82,5384.94,86.59,2.4,Klauder,,-1.56,v2,Survey_A,1057,2672,45.76
LINE-2,306,2488.97,507.62,18.54,ERROR,8577223.32,N/A,73.9,6472.55,16.28,19.95,Ormsby,9.18,1.81,v1,Survey_B,1146,2194,31.06
LINE-2,ERROR,4278.96,-219.22,,0.826,8186345.41,2487.25,15.48,2426.88,323.21,794.5865841727385,Ricker,1.15,-3.58,v2,Survey_B,1015,2001,26.33
LINE-2,308,,219.63,19.2,0.8707,22375095.42,2445.5,68.48,6399.95,129349.82437699466,20.44,Ormsby,-7.77,-3.93,v2,Survey_B,XYZ,2528,18.72
LINE-2,309,3851.65,N/A,26.16,-0.5158,8798914.93,2011.84,19.94,6844.84,246.73,2.38,Klauder,-6.49,12.14,v2,Survey_B,1210,,44.76
LINE-2,310,3975.38,306.55,47.28,0.3422,19597590.53,2954.61,66.45,3556.62,N/A,19.48,Ormsby,5.69,11.42,v2,Survey_B,1923,2905,24.55
LINE-2,311,1953.58,-120.66,24.54,-0.3639,11482437.9,2414.42,67.36,4974.81,8.94,ERROR,Ormsby,8.36,12.84,,Survey_C,1731,2309,27777.833154716838
LINE-2,312,4449.02,-917.08,18.77,-0.6436,11128340.41,4572.4,83.56,9787.7,215.94,29.58,Ormsby,-7.47,-17.61,v1,Survey_A,1909,2250,9767.434917675311
LINE-2,313,,-35.62,29.34,0.5343,24949455.16,1657.13,74.96,8020.28,15233.701350192594,21.63,Ormsby,-3.13,10.8,v2,Survey_C,1461,2540,47.55
LINE-2,314,3258.17,-941.11,39.69,-0.4094,14108872.02,4038.2,54.39,2945.53,118.12,13.72,Ricker,9.0,1.53,v3,Survey_A,1022,2457,30.23
LINE-2,315,2494.24,NULL,41.31,-207.06900159403037,16015807.25,3237.5,99.23,1832.55,,21.58,Ormsby,0.92,-11.57,v1,Survey_C,1475,678159.3313746636,28.69
LINE-2,,2334.76,-43880.00907652101,ERROR,-0.2352,21977544.62,2279.89,4485.065222144017,4586.72,225.83,,Ricker,N/A,-9.46,v2,Survey_B,1151,2678,40.19
LINE-2,317,4958.99,649.87,10113.754934828437,0.9114,13863706.36,3634.64,64.63,2821.22,240.64,18.1,Ormsby,-8.67,-4.42,v2,Survey_A,,2229,45.46
LINE-2,318,2275.56,700160.8971490669,56.72,0.7705,10972086.44,2943.93,92.97,687.77,93.06,26.95,Ormsby,-5.94,0.95,v3,Survey_C,1463,2706,22.27
LINE-2,319,4678.08,911.42,,-0.5486,14528981.0,3109.84,58.67,,2.11,0.93,Ormsby,-7.66,0.4,v3,Survey_A,N/A,2897,11.7
LINE-2,320,2155.44,-829.45,52.96,0.6255,10381851.54,3606.92,95.2,3181.81,5.43,24.74,Ricker,-3.59,10.06,v3,Survey_B,1074842.8572615026,2286,44.57
LINE-2,321,1899.94,563.73,24.55,0.9978,7740937.4,4085.64,56.5,5145.39,20.33,16.53,Ormsby,,NULL,v1,Survey_C,1049,2718,
LINE-2,322,4662.36,546.96,34.27,0.638,,3362.43,72621.52318827828,2708.97,79.39,25.53,Ricker,-3180.841209581964,16.29,v2,Survey_C,,2071,16.28
LINE-2,,1274.82,-448.26,30.26,0.7255,21247659.76,3747.2,37.54,6575062.368785287,295.28,27.99,Ricker,,NULL,v2,Survey_B,1898,71853.9053133358,
LINE-2,324,NULL,-463.08,14897.402889653074,-0.1757,18400961.15,4566.94,94.53,176.88,16.8,8.8,Klauder,-3.38,,v1,Survey_A,1210,2909,17.43
LINE-2,325,2967.53,,29.66,-0.9468,15863191.09,,94.68,6260.71,,7.4,Klauder,-19.20439734975521,NULL,v1,Survey_B,1773,2247,34.87
LINE-2,326,2941980.21844087,154.28,29.54,0.307,16941206.38,3534.17,29187.04528611014,6423.26,173.69,,Ormsby,-1.51,-12.55,v2,Survey_A,1573,2352,15.51
LINE-2,327,4618.64,614.69,11.62,,10529782.19,4567.79,87.23,9251.48,310.24,,Ormsby,3.59,18.51,v3,Survey_A,1534,2039,48.23
LINE-2,328,4479.39,-504.46,25.62,0.6184,7802215.56,1546.76,94.79,681.07,285.53,6397.244820748915,Ricker,-0.79,7.98,v1,Survey_A,1535,2432,44.35
LINE-2,329,2145.03,585.12,37.14,-0.4654,13622291.46,2198.09,67.5,3512.29,58.53,14.8,Klauder,6.71,7.79,v1,Survey_C,1172,,
LINE-2,330,2493559.941755467,-729.51,1257.1391279026436,-0.8377,21276513.55,1600.01,55.59,5642.78,269.44,14.49,Ricker,3.1,9.56,v2,Survey_B,1458,ERROR,49.52
LINE-2,331,2980.7,-694.81,21.29,-0.9706,6123911.72,2902.0,40.63,1154.11,44477.59999702024,26.45,Ricker,-2.48,9.05,v2,Survey_C,1128,2328,20.21
LINE-2,332,2884.24,-358.64,54.41,-0.9815,,4472.8,44612.874386511474,1084.42,225.62,17.63,Ricker,416.06960442699983,,v2,Survey_B,1483,2308,46.74
LINE-2,333,3892.16,978.79,38.77,0.7887,12631990.47,3625.43,97.03,5357.8,195.77,0.67,Ormsby,,-17.98,v1,Survey_B,1145,2079,31.51
LINE-2,334,3776.86,518077.301783304,19.2,0.5479,9828120.04,3325.29,,3529.12,238.91,22.03,Klauder,8.39,-16.9,v1,Survey_B,1661,2265,31.15
LINE-2,335,2421.43,665.42,38.06,-0.0869,7308677.8,3760.12,63.87,2889.16,150.97,5.26,Ricker,4.35,3.35,,Survey_C,1532,2633,14.13
LINE-2,336,3559.75,897.57,16.6,-0.134,,2691.63,78.52,200.7,250.64,21.37,Ricker,8.86,-18.7,v3,Survey_A,1682,2342,23.77
LINE-2,ERROR,3462.53,-331.31,14.66,-0.2554,23073397.75,2012.35,48.15,7073.15,271.33,,Ricker,-7.17,4.22,v1,,1075,2651,26.87
LINE-2,338,3463.32,257.1,49.76,0.9128,21747479.47,3831.1,17.41,ERROR,130.61,,Ormsby,-5.25,2.15,v3,Survey_C,1697,2885,29.26
LINE-2,339,,-3.46,31.92,0.0642,22112105.95,2863.21,57.88,2040.42,78.75,ERROR,Klauder,3.84,13.46,v1,Survey_A,1765,,15.54
LINE-2,340,3516.74,915.81,41.21,0.442,6024061.76,3253.64,22006.511116905567,2038.74,160.76,4.76,Ricker,8.5,-14.09,v3,Survey_C,1729,2307,15.38
LINE-2,341,4012.07,-421.21,27.34,-0.5483,9803506.35,4392.35,63.97,1431.96,112.03,21.99,Ricker,-9.64,-0.09,v3,Survey_A,1895,2273,23.64
LINE-2,342,2606.36,,41.29,0.2828,12937899.28,2504.43,16.22,7870.88,336.82,29.5,Klauder,-4.44,-0.94,v1,Survey_B,1834,2773,36.76
LINE-2,343,2852.79,-638.59,58.47,0.5123,15945430.0,2530.03,11.22,6200.46,192.65,6.58,Ricker,3.92,8.65,v2,Survey_A,1254,2300,49.97
LINE-2,344,3219.29,-961.45,28.83,-0.8235,8396630.86,ERROR,27.46,7064.07,224.27,22.8,Ormsby,-3.76,12.64,,Survey_C,1097,2086,30.63
LINE-2,86174.20715253329,2506.84,-528.57,40.17,0.9585,18201164.89,1582.99,24.68,3032.38,251.35,NULL,Klauder,-333.98217188168417,16.65,v2,Survey_A,933170.3716371829,2135,48.71
LINE-2,346,4992.13,-914.01,29.96,0.9091,11312263.9,4033.86,81.59,8215.46,129.46,15188.302955781257,Klauder,-8.3,10.09,v1,Survey_A,ERROR,NULL,26.05
LINE-2,347,3171.84,-618.04,41.51,0.6748,14752346.04,4835.58,86.42,7538.43,,11.73,Ricker,7.12,-2.39,v1,Survey_A,1921,2501,40.81
LINE-2,348,1925.55,-891.02,47.82,-0.3991,6556238.32,4496.75,69.6,725.17,269.56,27.04,Ricker,0.99,-7.12,v3,Survey_C,,2441,17102.339783655938
LINE-2,NULL,3007.44,,29.17,,20602224.61,3588.69,62.95,5166.27,213.7,1.11,Klauder,6.56,NULL,v1,,1467,2985,30.89
LINE-2,350,3820.89,804.49,N/A,0.0468,8455800.01,4696.04,49.9,308.71,NULL,19.18,Ricker,NULL,1.47,v2,Survey_A,1399,2873,
LINE-2,351,2515.23,-361.06,27.51,-0.4351,18600176.55,2068.42,95.84,2664791.41953875,1034.1268116959686,26.13,Ormsby,1.99,-3.79,v3,Survey_C,1193,2248,27.68
LINE-2,352,4387.55,212.88,15.02,,5987503.95,2922.87,33.99,2535.57,163.88,5.8,Ormsby,,17.51,v1,Survey_C,1271,,12.01
LINE-2,353,4445.8,154.42,55.16,0.2792,15463955.1,1870.71,89.35,1419.13,220.43,1.04,Ricker,-2.98,19.54,v1,Survey_C,1638,2691,
LINE-2,ERROR,1404.37,-295.17,59.79,-0.5538,8019629.36,3206.77,77.76,,356.39,12.19,Ricker,-4.3,-14.87,v2,,1766,2630,
LINE-2,355,402964.3944759092,852.43,23.21,,4213827174.61366,4008.67,95.15,3225.67,303.16,19.51,Ormsby,5845.951057609121,-0.34,v3,Survey_C,1766,N/A,ERROR
LINE-2,356,2695.46,538.34,15.67,-0.4776,22508275.9,2075.32,73.72,2861.28,250.28,8181.543148711212,Ormsby,-9.77,-14.54,v1,Survey_C,1577,2040,29.7
LINE-2,357,2693.52,59.95,1927.3000567496179,0.4482,7956774.75,,35.47,,205.37,,Klauder,6.97,-6.96,v1,Survey_A,1341,,38.36
LINE-2,358,1683.03,360.03,14.05,0.8522,11890670.86,2570.14,66760.44134685006,9088.35,72.2,ERROR,Ricker,-4.46,-13.92,v2,Survey_B,1770,XYZ,13.01
LINE-2,,4398.82,183.22,31.92,-0.8877,14239326.36,4023.88,31.07,,149.01,17435.666045315855,Ricker,6.79,-13.67,v3,Survey_C,1841,2382,11.64
LINE-2,137290.84480660007,3423.93,N/A,41.31,-0.853,8147813.14,1914.47,97.97,7500.15,28.99,9.49,Klauder,1.96,11.66,v3,Survey_B,1360,2749,21.46
LINE-2,361,,487.76,17.46,-0.2478,8349171.7,4832.91,,3072.31,238.23,10.99,Ricker,-1.97,-2.35,v1,,1734,2399,47.24
LINE-2,362,1046.92,976.46,27.98,0.6968,15247050052.2813,3601.22,53.5,1874.95,,14.56,Ricker,-4.94,-13.63,v2,Survey_B,1978,N/A,26.21
LINE-2,363,2830.58,123.17,17.04,-0.2451,20111268.44,2491.41,80.08,3469.74,2.15,17.38,Klauder,6.87,-12.98,v3,Survey_A,1081,2829,31.46
LINE-2,NULL,3891.01,,43.8,-0.2509,15976958.32,3298.42,48.91,3019.73,95.5,0.47,Ormsby,0.71,,v2,Survey_B,1386,2032,37.82
LINE-2,365,4346.42,,54.28,-0.2966,12332404.18,4171.49,23.19,8145.9,246.97,1.39,Ormsby,-2.33,-2.01,v1,Survey_A,1896,2578,
LINE-2,366,3949.23,776.75,56.84,0.0723,10001443.05,2758469.1503593195,88.6,450.93,158.78,,Ricker,-2.87,,v1,Survey_A,1729,N/A,40.77
LINE-2,367,3016.17,-52.99,54.57,0.3526,22642698.39,3310.8,90.52,8698.86,37.37,13.49,Ricker,-1.69,-8.86,v3,Survey_B,1202,2887,24.6
LINE-2,368,2767.75,-619.26,47.87,-0.0798,,4438.62,88.71,5649.76,114.93,13.0,Ricker,5.41,-18.89,,Survey_B,ERROR,2937,4580.333851125307
LINE-2,369,1493.67,-556.0,43.07,XYZ,22526610.24,4982.0,,1416.33,289.94,1.09,Klauder,ERROR,-14.15,,Survey_B,1187,2943,42.96
LINE-2,370,3716.89,109.08,7603.324838793366,-0.6837,6785634.86,4842.15,53.72,N/A,16.13,22.15,Ricker,2.83,-16.65,v1,Survey_A,1543,2065,31.31
,371,988348.7615039052,NULL,59.09,0.2449,21710077.24,1796.83,15.92,XYZ,75.9,27.07,Ricker,6.66,14.23,v2,Survey_B,501838.43167105067,2947,15.72
LINE-2,372,3411.67,-777.07,26.64,0.4729,17567244.63,1842.51,39.26,5643.54,296.17,4.4,Ricker,-0.14,2.97,v1,Survey_C,1834,2757,45.94
LINE-2,373,1415.0,79.15,13.67,0.7105,XYZ,2285.89,33.15,675893.2365485228,224.36,14.15,,-6.3,3.6,v3,Survey_B,1275,2872,38.42
LINE-2,374,4697.38,184.12,26.71,XYZ,20769897.4,3830.06,29.06,7680.53,272.6,,Klauder,3080.9799456384794,-2856.4741958279765,v3,Survey_B,1653,2231,36.14
LINE-2,375,4603.5,486.13,29.74,-0.1555,14289510.95,1518.86,40.83,3657.57,301.89,10.57,Klauder,0.05,2.88,v1,Survey_B,1002,2036,28.84
LINE-2,376,4299.12,XYZ,45.62,0.6592,14998673.71,,1544.1204276842159,9868.37,306.11,NULL,Klauder,1.62,,v1,Survey_C,1137,2560,47.84
LINE-2,377,1042.61,73.06,39.25,-0.2278,,3038.15,70.38,N/A,119.07,7829.680954441659,Ricker,ERROR,5.07,v1,Survey_A,1945,2981,16237.380453225702
LINE-2,378,4221.36,-118.7,27.8,-0.2165,12511113.62,2876.4,30.7,5696.64,212.39,24.05,Ricker,3126.4391591548983,8.96,,Survey_A,1884,,37.19
LINE-2,NULL,1782.88,611.99,54.22,0.7133,,NULL,2565.9228411071754,2384.55,ERROR,4.96,Klauder,-3.87,-6.36,,Survey_A,1036,2591,
LINE-2,380,4930.92,-260.38,33.25,0.8595,19881814.29,3205.43,57.18,XYZ,354.64,19.69,Klauder,-7.98,-12.32,v3,Survey_A,1304,2238,26.08
LINE-2,381,2055.59,650.06,48.29,-0.3963,20939033.49,4467.29,80.93,3394.76,170.7,NULL,Ormsby,5.7,-1.4,v1,Survey_A,1077,2139,45.42
LINE-2,382,4647.85,624.78,,XYZ,15835718525.38417,2638.82,27.4,9356.53,44.92,14.27,Ormsby,-5.14,3.41,v3,Survey_C,1306,,28.54
LINE-2,383,2693.32,-793.01,38.76,558.7313216774303,15242026.4,400295.39897500543,65.35,622.57,63.99,20.64,Ricker,4.09,-2.44,,Survey_A,1211,2065,23.3
LINE-2,384,4840.88,-186.39,44.59,-0.286,20772207.16,2535.16,86.83,4116.23,102878.86266900555,10.79,Klauder,-1.05,10.49,v1,Survey_C,1591,2412,44.2
LINE-2,44851.54177864951,842144.6530664416,334.02,50.59,-0.7433,11239072.67,4612.55,28.87,9642.08,0.13,8.89,Ricker,0.9,4.29,v1,Survey_B,,2884,22.56
LINE-2,386,NULL,136.13,7928.044702407933,0.0123,18816587.71,3085.98,63.06,8563.28,161.01,22.99,Ricker,-0.86,-3.42,v1,,1076,XYZ,15224.355142363434
LINE-2,387,1433688.7655124464,,31.9,0.9387,7791229.79,4208.75,92.85,2375.94,17.12,22.46,Ricker,9.11,14.91,v1,Survey_A,1783,2677,49.76
LINE-2,388,3211838.968186813,592.39,29.33,0.9105,17866182.46,4410.02,33.7,5273.34,216.09,0.24,Ricker,4.79,-14.46,,Survey_C,1908,2821,7459.062650219903
LINE-2,389,2133.33,XYZ,33.07,0.9249,9843401.16,3566.0,49.38,9427.7,178.45,4.71,Ormsby,5.95,16.32,v1,Survey_C,1960,2179,32.14
LINE-2,390,4036.51,597.76,22.17,-0.3434,8439700.62,1601.91,92.0,3802.68,42.02,0.16,Ricker,0.84,10.25,v2,Survey_A,1439,2574,31.24
LINE-2,391,ERROR,-432.57,8001.624957400394,0.9805,17961404.27,4116.89,13.85,5754.3,113.77,29.95,Klauder,-7.31,-11.54,v3,Survey_C,1359,2361,47.4
LINE-2,392,4790.71,570.06,47.02,-0.4239,23391869.97,4499.59,88.15,5978.09,114.86,5.17,Ormsby,6.27,7.02,v3,Survey_C,1881,2699,32.55
LINE-2,,4914.76,,20.55,-0.9165,6619749348.469334,1804.12,XYZ,8003.26,122.05,27.62,Klauder,-4.26,-13.75,v2,Survey_C,1824,2113,16.87
LINE-2,394,ERROR,426.35,24.51,-0.5835,18316568.49,3037.91,16.77,7574.44,313.28,3.68,Klauder,-0.23,-3.11,,Survey_C,1321,2217,
LINE-2,395,3571.58,168.65,32.64,-0.1002,16012678.78,2424.99,84.07,7532.36,57.18,NULL,,5.52,2.2,v2,Survey_B,1798,2331,NULL
LINE-2,396,2128.23,-514.63,30.8,-0.9363,8069343.43,1896.62,27.06,347.42,75.33,4.32,Klauder,-4.34,18.72,v1,Survey_C,NULL,2916,11.18
LINE-2,397,1556.82,ERROR,,-0.0622,17082205.45,4005.85,29.97,334.04,315.99,8.03,Ormsby,-2.31,-15.43,v3,Survey_B,1470,,15.0
LINE-2,398,1724.61,162.65,44.39,148.55807492951266,,3084.35,44.69,,5074.056687606421,27.47,Klauder,-5.32,-16.15,v1,Survey_A,1558,2717,49.13
LINE-2,399,4879.45,-958.39,25.16,0.6398,24679422.76,1595.2,87.38,1401.98,222189.639737418,0.47,Ricker,XYZ,9.96,v1,Survey_A,1470,NULL,39.66
LINE-2,400,1246.34,132.77,21.21,-342.40685809393915,NULL,1903.86,N/A,2852.81,349.42,8.8,Ormsby,2.25,10855.147625235864,v2,Survey_A,1851,XYZ,30.19
LINE-2,401,2321.89,-875.18,24.74,0.2599,23009803.93,3534.12,92.96,7246.62,87808.74972684895,16.19,Klauder,4.45,1.81,v2,,1941,2714,28444.65704884781
LINE-2,402,4500.46,-994.25,17.83,NULL,22732366.81,4686.61,41.65,NULL,325.33,,Ormsby,-0.71,17.59,,Survey_A,1511,2912,39.2
LINE-2,403,,261.42,53.4,-0.3201,13744364.92,NULL,84.32,8188.42,330.04,1.43,Ricker,94.65754336847053,-2.55,v3,Survey_A,1146,2610,13.86
LINE-2,404,1819.87,564.81,35.17,0.7125,11833358.21,N/A,6037.969382258409,7984.66,293.17,26.73,Klauder,-2.74,6.7,,Survey_C,1505,2379245.896053835,10.4
LINE-2,405,4794.26,794.46,40.37,0.7328,20206905.16,3183.46,69.0,3397.1,223.18,25.43,Ormsby,100.38662542941132,11.95,v2,Survey_C,N/A,2307,N/A
LINE-2,406,3250.27,916.32,,0.3591,18659762.28,3968.07,,8062583.350488777,315.45,18.25,Klauder,4.49,,v1,Survey_A,1378,2614,19.93
LINE-2,XYZ,1927.93,722.74,41.25,0.9249,21998896.92,1506.29,23.51,,126.91,,Ormsby,-5.64,10.93,v3,Survey_B,1108,2755,
LINE-2,408,4306.96,993.55,33.66,0.3802,23875652.25,3316.46,62.38,7441.99,86.37,5.5,Ormsby,-3.91,-13.25,v2,Survey_B,1293,2728,38.45
LINE-2,409,1998.32,-226.55,36.85,0.9975,,3327.35,41.57,5817.57,,18.05,,-8.95,10.32,v1,Survey_B,1084,2300,15.09
LINE-2,410,61716.41901159376,,N/A,0.9932,13614234.86,4203.56,86.29,613.56,323.0,13.71,Ricker,-2.06,-11.28,v1,Survey_A,1278,3000,38.54
LINE-2,411,1040.67,-801.33,45.93,-0.1538,2935792974.841889,3343.0,20.68,ERROR,310.3,,,-2.74,12.48,v1,Survey_A,1655,NULL,14.41
LINE-2,412,1769.9,-568.58,14.08,-0.3869,13491601.4,2469.65,73.57,6675.97,116.7,19.2,Ormsby,-7.67,5.12,v3,Survey_B,1001,2742,25543.320151776512
LINE-2,413,4008.61,802.66,55.95,N/A,5998836.3,1689.41,,1208.43,321.62,13.47,Ormsby,-3.25,4.6,v1,Survey_C,1063,2160,14.74
LINE-2,414,1004.49,-776.48,59.73,0.7596,11345462.47,4093.16,35.32,9427.17,204.95,3.88,Ricker,5.31,11.37,,Survey_A,1798,2070,20.84
LINE-2,415,1409.85,N/A,58.08,-0.0471,20755370.12,2953.5,78.06,6227.26,63.58,1839.2370446341704,Klauder,-9.96,-12.52,v2,Survey_B,1803,2247,3156.7102756645554
LINE-2,,4699.41,112.11,14.62,-0.9833,24519884.8,4678.32,99.03,419.88,295.33,7.6,Ormsby,5.8,-15.57,v3,Survey_C,1291,2337,44.26
LINE-2,,1259.55,-685.49,15.46,-0.1736,N/A,3134.66,94.34,4309.86,,7.82,Ormsby,1.7,-2.9,v3,Survey_B,626390.6058390205,2482,36.34
,418,2917.95,ERROR,12.83,-0.1373,5637328.58,1635.82,54.34,6211.16,322.25,9.69,Ormsby,7.81,-15.63,v2,Survey_B,582040.9617503943,2842,42.77
LINE-2,419,3892.7,-6.05,19.78,-0.5554,17908065.19,1575.78,96.61,N/A,204.25,15.59,Klauder,0.61,-3.71,v1,Survey_B,1324,2654,34.93
LINE-2,,3249.91,980.93,46.04,0.2429,14728720.01,2408.63,57.81,8178.0,175.36,6.08,Klauder,-2.96,-11.79,v2,Survey_C,1007,2248,30.46
LINE-2,421,3346.37,-745.54,40.48,0.5333,3821979340.2492175,3282.23,XYZ,,113537.42556517682,26.12,Ormsby,-2.09,-15.83,v2,Survey_A,1804,2644,
LINE-2,422,239431.27606586638,-504.13,ERROR,0.5125,17582325.48,4684.34,65.92,8316.38,245.21,17.63,Klauder,XYZ,-15.02,v1,Survey_A,,2165,11.98
,423,3426318.137114634,-152.01,35.74,-0.3953,,,2051.0204312491614,,27203.493194793133,XYZ,Ormsby,7.34,12.09,v1,Survey_A,1319,2246,43.03
LINE-2,424,N/A,955.24,13.8,-0.7529,12285830.07,3694.18,32.04,7037.68,320.25,20.07,Klauder,4.69,-10.39,v1,Survey_C,1321,2895,10.86
LINE-2,425,3601.08,-245.81,23.59,0.568,13452627.8,2851.49,5090.295668643722,181.86,265.27,N/A,Ormsby,0.51,-17.56,v2,Survey_C,1979,2643,49.81
LINE-2,426,XYZ,246.71,15.32,-0.5954,13811275.49,2338.94,92.72,6330.25,199.19,,Ricker,-4.03,-10.3,,Survey_A,1785,2650,24.46
LINE-2,427,4496.97,972.22,28.22,0.7505,6689039.58,4120850.2587737124,92.28,2564.97,10.65,16.08,Klauder,-4.12,0.78,v2,Survey_C,1452,2444,
LINE-2,428,4220.21,-683.05,20.93,-0.7936,23924495.48,4211.79,83.73,6918.64,19506.000168607425,463.6858484391384,Klauder,7.73,-1.17,v2,Survey_B,1130,2049,21.48
LINE-2,429,3222.34,-259.35,58.93,0.3219,XYZ,1979.4,99.78,1212.02,29.67,14.37,Klauder,9.45,-10.73,v3,Survey_B,1340,2594,27.11
LINE-2,430,2346.89,-261.27,30.83,-0.4224,9847767.33,4858.44,50.89,,,N/A,Ricker,3.75,-8.51,v1,Survey_B,1698,2897,34.71
LINE-2,431,4670.02,,15.04,-0.2412,24132486.89,4097.88,61.06,4463.06,83.93,13.6,Klauder,-4.69,16.92,v2,Survey_C,1504,1434812.2080933622,
LINE-2,432,3041.4,-628.11,29.64,-0.2966,21317992.58,4777.0,49.18,4155368.8318566624,195.93,27.93,Klauder,8.48,-8.42,v1,Survey_C,1784,2015,25.96
LINE-2,433,1980.88,383.11,37.36,0.723,19433670.72,1417210.521948751,18.86,6004.82,147.64,,Ricker,N/A,17.65,v3,Survey_A,,2973,44.51
LINE-2,434,4808.35,447.65,28.48,-0.0564,18065000.25,3607.73,90.83,2954.48,203.47,12.67,Ricker,4.1,-12.94,v2,Survey_C,1925,2893,15.38
LINE-2,435,3455.81,454.27,13.26,0.6143,ERROR,2722.24,81.53,8916.04,202.1,11.01,Klauder,-9.91,,v2,Survey_B,1894,2905,17.33
LINE-2,436,3246.93,-564.11,37.32,0.1065,20072454.5,1636.38,22885.573204910695,754617.8517918572,82.25,9.1,Klauder,0.94,-13.73,v1,Survey_B,1376,,15335.836503406477
LINE-2,437,4256631.805702041,974.18,39.7,0.983,14189936.55,4694.49,70.28,5672.69,331.06,21.2,Klauder,-225.67225639504133,ERROR,v2,Survey_C,1593,2165,22.45
LINE-2,438,1896.62,-24.13,58.23,-0.7786,15484411.08,2260.49,22.85,,256.17,6.13,Ricker,,16.47,v1,Survey_B,,2412,26.15
LINE-2,439,2836.68,341.99,59.48,0.1525,23181175.38,3393.83,5237.335756617375,9261.51,117.66,7.67,Ricker,7.75,1.76,v1,Survey_C,1738,ERROR,
LINE-2,440,4545.46,-836.31,29.21,XYZ,15814235.53,2447.0,,1939.59,90.55,26.98,Ormsby,7.69,-7.61,v2,Survey_A,NULL,2647,20.9
LINE-2,441,3487.25,-416.72,15.61,0.7316,18075890.31,3571.84,40.32,7700.7,,23.78,Ricker,ERROR,-6.24,v2,Survey_A,1986,2481,
LINE-2,442,2603.17,,59.34,-0.2362,,NULL,54.25,6548.72,ERROR,11.17,Ricker,2.73,15.76,v1,Survey_A,1533,2704,47.27
LINE-2,443,XYZ,-197.25,56.24,NULL,21912380.51,4418.5,14.14,4067.69,187.19,15.11,Ricker,-7.42,-11.39,v3,Survey_B,ERROR,55864.12418735021,11.13
LINE-2,444,1763.1,-273.35,ERROR,0.0715,17275467.13,4074.91,56.65,,10121.298799966135,12.36,Ormsby,-9.67,-5.51,v3,Survey_C,1548,2805,11.23
LINE-2,445,,-563.22,20.69,0.4191,19822210.7,XYZ,16445.140571525186,2035.47,210.85,8.63,Ricker,,XYZ,,Survey_B,1254,2414,33.06
LINE-2,446,,613.42,20.38,-0.5925,23382069.9,3052018.96255389,98.82,8947.38,267.62,7.02,Ormsby,8.29,17.3,v1,Survey_C,1524,2198,
LINE-2,447,1911.02,-781.13,52.41,N/A,22894002.45,2701.44,97.59,ERROR,25.12,28.17,Ormsby,-8.45,-2.74,v3,Survey_C,1240,NULL,
LINE-2,448,2646.13,-922.11,21.03,0.5817,22292123.02,4794.07,25.02,9479.85,194087.27407866303,6.43,Klauder,-2.44,774.2591822832067,v3,Survey_A,1295,XYZ,24.11
LINE-2,449,4774.46,-807.28,13.72,-0.6615,7721992.43,4487.42,NULL,4378.69,204.98,2.31,Ormsby,-0.94,-13.8,v3,Survey_B,1500,2646,33.91
LINE-2,,4969.93,-188.14,37.45,-0.7633,9592213.06,4985.72,84.77,1732.87,249.87,0.39,Ormsby,-317.19091214101877,-5.72,v1,Survey_A,1205,412931.36966539646,26.59
LINE-2,451,4132.33,-67.68,37.42,0.2447,12227461.74,3006.6,18102.586907749133,6962.71,105.75,10.15,Klauder,-4.21,0.79,v1,Survey_C,1534,890555.7758938073,25.48
LINE-2,452,3389.48,-129.65,34.4,-0.0093,22537365.91,N/A,53.13,1845.53,266.83,29.6,Klauder,-7.42,13.1,v1,Survey_B,1934,2245,35.52
LINE-2,453,2728.98,NULL,17666.904185598585,,15778718.42,,58.57,1135.96,119821.6067826019,25.01,Ormsby,4.88,-3.36,,Survey_A,1864,2996,49.71
LINE-2,454,2595.37,-970.44,38.01,0.5248,,3293.17,30.65,2698.19,119.28,6.81,Ricker,-5.49,9.82,v2,Survey_C,1404,2704,
LINE-2,455,4277.88,-928.07,40.26,-0.0559,7712429604.448182,3906.29,57.42,3608.1,35.52,29.39,Ricker,-7.26,9.92,v2,Survey_C,1733,2948,15760.227229438635
