well_id,date,measured_depth_m,mud_weight_ppg,rop_m_per_hr,borehole_diameter_in,fluid_loss_rate_ml_per_min,pump_pressure_psi,bit_type,operator_name,rig_id,drilling_fluid_type,wellhead_pressure_psi,formation_pressure_psi,wob_kN,rpm,torque_ft_lbs,standpipe_pressure_psi,direction_azimuth_deg,inclination_deg
WELL-1000,2012-05-15,,10.25,20.03,9.75,6.4,,PDC,Nabors,RIG-3,WBM,1092.25,4754.44,129.95,152.92,5841.24,,320.32,3.92
WELL-1000,2012-05-16,1394393.814331509,9.51,10.29,11.83,49.38,1038.74,PDC,Schlumberger,RIG-5,SOBM,284160.4060380178,3973.76,101.14,51.05,9557.58,1525.55,2.76,49.33
WELL-1000,2012-05-17,5425,10.18,24.98,9.2,7.91,1107.97,Roller Cone,Nabors,RIG-5,SOBM,2924.46,,20.68,115.78,4253.98,2784.96,79.16,82.76
WELL-1000,2012-05-18,5425,8.69,20.66,11.48,41.38,4278.91,PDC,Schlumberger,RIG-3,SOBM,1014.96,NULL,,141.4,,1983.55,18450.949847441974,85.35
WELL-1000,2012-05-19,5425,8.97,18.55,11.25,14.02,2577.93,PDC,Baker Hughes,RIG-1,SOBM,1752.71,,29.7,ERROR,7943.81,1911.45,118.13,
WELL-1000,2012-05-20,5425,11.68,5.2,11.17,1.02,XYZ,PDC,Baker Hughes,RIG-4,SOBM,2947.99,3931.7,87.53,50.94,8839.24,4845.39,296.29,76.69
WELL-1000,2012-05-21,5425,10.6,8.13,11.65,35.54,2715.17,PDC,Nabors,RIG-3,WBM,2651.97,2197.17,,176.06,2197.45,2131.97,100.46,36386.23368315821
WELL-1000,2012-05-22,5425,XYZ,22.77,9.79,5.74,2921.93,PDC,Schlumberger,RIG-2,SOBM,1070.0,5490.5,,176.19,655.86,3483.56,NULL,67.54
WELL-1000,2012-05-23,5425,10.82,24.35,11.37,27796.048513445334,4134.11,,Schlumberger,RIG-5,OBM,1264.3,4034.81,26.28,77.26,8142.0,4379.76,1.87,65.06
WELL-1000,2012-05-24,5425,4782.558467862598,6.8,9.1,25.36,3658.79,PDC,Schlumberger,RIG-4,SOBM,1172.55,4601.58,169.62,195.6,7193.35,1333.69,316.03,78.42
WELL-1000,2012-05-25,5425,11.84,24.53,11.73,18.72,3210.6,Roller Cone,Baker Hughes,RIG-2,WBM,1836.78,4196.41,169.94,108195.77775820276,2095864.5853602993,3707.41,138.7,83.44
WELL-1000,2012-05-26,5425,11.97,,11.95,27.52,1097.43,PDC,Weatherford,RIG-3,SOBM,2491.72,5069.51,117.01,129.38,,4380.02,158.33,38.65
WELL-1000,2012-05-27,5425,10.78,7.87,N/A,35.23,2095616.9719478542,PDC,Nabors,RIG-3,OBM,2576.69,3667.3,,82.66,4436.14,,319.85,17.89
WELL-1000,2012-05-28,,10297.852963208972,22.97,,26.46,2464.32,PDC,,RIG-1,SOBM,2153.3,4618.86,102.3,120.37,6170.16,2423.17,147.46,74.37
WELL-1000,2012-05-29,5425,10.6,8.71,10.61,22.15,1579.55,PDC,Nabors,RIG-2,SOBM,1966.36,2212.33,134.06,149.28,9592.67,1296.23,55.01,14.17
WELL-1000,2012-05-30,5425,11.93,22.22,9.11,11.49,3900.01,Diamond Impregnated,Nabors,RIG-5,WBM,2737.46,2626.03,N/A,70.62,3148.62,2298.21,142.06,76.38
WELL-1000,2012-05-31,5425,9.28,29.79,11.76,,3472.52,Diamond Impregnated,Weatherford,RIG-2,WBM,2587.72,4288.23,151.1,115.2,5908.0,4692.59,118.94,73.37
WELL-1000,2012-06-01,5425,10.38,21548.16136388856,9.5,22218.72412367473,1059.44,PDC,Halliburton,RIG-5,OBM,1626543.8054463442,3022.06,,167.2,819.74,3013.16,48.69,0.28
WELL-1000,2012-06-02,5425,10.35,13.22,8.97,49.67,745.1,Roller Cone,Schlumberger,RIG-2,OBM,,5555.2,100.22,183.08,9896.94,3535.3,225.6,6.03
WELL-1000,2012-06-03,5425,10.82,13.12,7150.9019377644445,23.78,1155.08,PDC,Baker Hughes,RIG-1,WBM,2255.7,3651.44,45.68,98.63,6058.52,4235.97,157.39,79.04
WELL-1000,2012-06-04,5425,9.5,20.54,,11.79,3626.6,Diamond Impregnated,Schlumberger,RIG-2,SOBM,2355.26,5339.32,168.73,183.6,2714.94,4556.35,287.46,72.62
WELL-1000,2012-06-05,5425,10.46,15.75,9.31,32.43,,Diamond Impregnated,Nabors,RIG-5,OBM,2971.24,,ERROR,,463.58,4522.61,245.34,72.27
WELL-1000,2012-06-06,5425,10.86,19.12,10.88,26.06,2104.65,PDC,Schlumberger,RIG-3,WBM,2024.13,3885.37,149.17,140.34,7035.9,2857.68,345.77,26.62
WELL-1000,2012-06-07,5425,N/A,ERROR,9.17,41.92,NULL,PDC,Nabors,RIG-5,OBM,2263.86,2677.34,174.4,187.39,5374055.655161848,1666.13,44.86,35.52
WELL-1000,2012-06-08,5425,11.28,20.19,8.62,30.27,3660.24,Diamond Impregnated,Halliburton,RIG-4,WBM,2771.14,ERROR,134.0,,NULL,2723.01,ERROR,38.91
WELL-1000,2012-06-09,5425,9.63,12.4,9.2,28.56,2574.43,PDC,Halliburton,RIG-1,WBM,1550.43,2831.35,ERROR,69.6,XYZ,N/A,,54.37
WELL-1000,2012-06-10,5098510.06168153,10.71,11.25,10.12,41.23,NULL,Diamond Impregnated,Schlumberger,RIG-4,SOBM,2497.36,5600.36,185.28,119.59,,1496.75,55.05,41.56
WELL-1000,2012-06-11,5425,10.63,8.96,9.51,3.92,674.34,Roller Cone,Weatherford,RIG-2,WBM,2341.05,4509.29,181.1,167.32,4383.92,ERROR,352.43,49.73
WELL-1000,2012-06-12,5425,10.43,N/A,11.78,6.3,1696.08,Roller Cone,Baker Hughes,RIG-1,WBM,2842.48,3198.08,74.05,,4914.65,3461.01,,79.2
WELL-1000,2012-06-13,XYZ,9.56,26.07,9.85,3.24,1160.86,Roller Cone,Schlumberger,RIG-1,SOBM,1166.12,4189.11,101.25,,3750.08,2704.85,72.12,50.32
WELL-1000,2012-06-14,5425,10.37,3168.374503295867,8.79,31.81,3167.19,PDC,Nabors,RIG-1,OBM,N/A,5069.11,133.42,,1231.72,1429.52,43.24,5.32
WELL-1000,2012-06-15,5425,11.38,18.75,11.92,14.41,3018.53,PDC,Schlumberger,RIG-5,OBM,2235.78,3903.63,119.21,118.4,1484.56,422992.7950617357,282.51,ERROR
WELL-1000,2012-06-16,5425,11.54,18635.23327350879,12.09,N/A,824.61,Diamond Impregnated,Halliburton,RIG-3,OBM,1685.18,3026.23,38.96,89.7,3713.42,2781.27,173.92,82.06
WELL-1000,2012-06-17,5425,10.25,NULL,11.92,46.86,944.31,PDC,Nabors,RIG-5,WBM,,,141.12,156.42,5662.73,1194.26,301.72,0.85
WELL-1000,2012-06-18,5425,9.86,7788.375974239775,11.66,33.7,1372.44,Roller Cone,Weatherford,RIG-1,SOBM,2779.8,2106.02,63.8,82.68,4787.34,1036.77,XYZ,81.65
WELL-1000,2012-06-19,5425,8.66,20.13,10.18,45.79,NULL,Roller Cone,Halliburton,RIG-2,OBM,1118.72,3619.17,136.7,91.73,7562.45,4772.67,87.64,20.62
WELL-1000,2012-06-20,5425,10.4,6.26,11.42,0.05,2450.27,PDC,Nabors,RIG-4,SOBM,1117.57,4436.45,126.04,191.39,6647.06,2888.63,15.37,63.79
WELL-1000,2012-06-21,5425,11.62,27.47,,10.61,1659.01,PDC,Nabors,RIG-5,SOBM,2941.96,,144.23,109.84,5478.49,4665.79,188.23,
WELL-1000,2012-06-22,5425,9.49,25.1,ERROR,47.62,3558.1,Roller Cone,Halliburton,RIG-2,OBM,2706.4,3762.74,163.66,62.53,3266.44,917.97,156.48,56.86
WELL-1000,2012-06-23,5425,11.11,8.95,10.17,31.52,,Diamond Impregnated,Schlumberger,RIG-4,WBM,1945.62,2725.25,104.34,163.64,3272.4,1983.37,210.35,29.43
WELL-1000,2012-06-24,4960809.494094823,11.55,18.34,8.67,17.93,622.64,Diamond Impregnated,Halliburton,,SOBM,1607.35,4990.84,33.13,77.6,9789.6,2274.64,260.5,40.51
WELL-1000,2012-06-25,5425,9.54,25.4,9.13,49.09,4967.55,Diamond Impregnated,Halliburton,RIG-4,OBM,2837.2,3273.62,106.91,76.21,N/A,4970.44,235.21,82.69
WELL-1000,2012-06-26,XYZ,11.1,28.03,11.73,12.02,2048.86,Roller Cone,Weatherford,RIG-4,SOBM,1341.15,2223.0,16.58,53.09,7973.92,3174.09,225.88,36.51
WELL-1000,2012-06-27,5425,10.89,13.09,10.34,35.81,1351.86,,Baker Hughes,RIG-5,WBM,1956.63,5380.24,22.04,24245.57448464446,1418.62,4961.46,169.44,59.56
WELL-1000,2012-06-28,XYZ,11.67,22.82,11.62,,3672.6,PDC,Nabors,RIG-5,WBM,1236.05,2824017.615328589,116707.81270372355,162.1,5198.08,3516.53,22.49,82.02
WELL-1000,2012-06-29,5425,9.73,,9.89,NULL,4418.89,Diamond Impregnated,Nabors,RIG-4,SOBM,1108.46,2197.35,31.86,54.98,8219.39,3889.06,2.41,15.54
WELL-1000,2012-06-30,5425,8.57,28.64,8.6,4281.899982099789,3439.57,PDC,Nabors,RIG-3,OBM,1893.0,4600.23,102.3,ERROR,185.53,2680.07,135.67,65.58
WELL-1000,2012-07-01,5425,9.41,17.15,10.53,18.5,3871.26,Roller Cone,,RIG-2,,1788.11,2084.38,129.04,58.58,9241.91,ERROR,97.1,30.88
WELL-1000,2012-07-02,5425,9.68,10.28,751.0731555289095,35.02,2894.22,Roller Cone,Schlumberger,RIG-2,WBM,2229.66,2705.42,51.17,,644.14,719.32,160.35,4367.568402465835
WELL-1000,2012-07-03,5425,10.49,N/A,8.76,22.05,1430.12,Roller Cone,Weatherford,RIG-3,WBM,2515.85,2141.24,15.24,,4849.35,3833.32,221.91,48.12
WELL-1000,2012-07-04,5425,8.85,11251.2151126372,10.48,48.83,753.5,Roller Cone,Baker Hughes,RIG-3,OBM,2500.66,5966.13,195.48,ERROR,,N/A,97.06,44.06
WELL-1000,2012-07-05,N/A,9.43,22.19,11.32,15.05,1833.34,Diamond Impregnated,Halliburton,RIG-5,WBM,2957.08,5454.92,149.89,,943.54,2039.17,67.29,74.1
WELL-1000,2012-07-06,5425,10.47,7.9,9.27,,2115.98,PDC,Schlumberger,RIG-3,OBM,1751.62,4097.38,112.27,70.19,2945.3,1500941.0776168243,7.42,18.46
WELL-1000,2012-07-07,5425,8.82,8.33,8.94,48.76,3930.48,Roller Cone,Schlumberger,RIG-4,OBM,2400.82,2700.41,98.67,58.4,,4279.17,137.59,11.7
WELL-1000,2012-07-08,5425,9.99,10.35,8.61,39.29,4052.65,PDC,,RIG-2,SOBM,1630.46,2068.1,172.79,,9117.46,2165.42,141.59,68.3
WELL-1000,2012-07-09,5425,10.37,28.68,11.91,23.22,54245.979142079734,PDC,Halliburton,RIG-1,WBM,1439.71,3983.76,193.23,84.19,147161.65256668223,4692.25,186.51,33.42
WELL-1000,2012-07-10,5425,10.63,17178.710865047753,9.26,21.06,2441.59,Diamond Impregnated,Halliburton,RIG-4,WBM,2458.63,5123.0,165.11,71.34,1932.83,,250893.8154034065,25.45
WELL-1000,2012-07-11,5425,9.85,16.39,10.75,40.37,,Diamond Impregnated,Halliburton,RIG-2,WBM,2145.19,3361.24,79.81,101.04,182015.40122304473,4510.74,5539.170884888703,71.67
WELL-1000,2012-07-12,5425,8.71,17.56,8.89,3.5,1016.93,Roller Cone,Nabors,RIG-5,OBM,1919.29,5850.64,79.03,70.65,6266.41,,149.49,89.81
WELL-1000,2012-07-13,5425,10.92,16607.563026159434,10.63,27.93,2567.62,PDC,Weatherford,RIG-1,OBM,2541.33,2519.36,65.55,199.88,1265.94,4134.86,19.89,N/A
WELL-1000,2012-07-14,3590637.682257489,8.83,7.95,12.01,29.46,3548.57,PDC,Schlumberger,RIG-1,WBM,390499.1378645878,2163.49,ERROR,144.28,7658.59,1601299.5685879448,212.73,12.0
WELL-1000,2012-07-15,5425,9.32,15.82,10.11,17.71,2304.15,Roller Cone,Halliburton,RIG-4,SOBM,1238.22,2617226.365478421,187.62,112.25,4184.67,1138.23,65.99,44.36
WELL-1000,2012-07-16,5425,9.79,19.92,8.87,39.38,709.73,PDC,Schlumberger,RIG-2,WBM,2391.7,2112.75,28.01,XYZ,9900.08,620.25,258.76,20.46
WELL-1000,2012-07-17,5425,9.55,21.56,9.28,20.25,4461.3,Diamond Impregnated,Nabors,RIG-3,,1272.9,2461.44,65.87,181.93,8484.65,2843.3,223.8,89.75
WELL-1000,2012-07-18,5425,9.22,16.56,12.04,32.45,4067.34,Roller Cone,Schlumberger,RIG-3,WBM,1825.0,2376.02,190.58,57.13,3887.76,2080.1,245.8,4.66
WELL-1000,2012-07-19,5425,9.84,25.7,12.14,0.91,N/A,PDC,Weatherford,,WBM,75728.8142338926,,121.75,87.26,2216.1,N/A,19.06,75.8
WELL-1000,2012-07-20,5425,11.61,NULL,12.06,12.71,521.46,Roller Cone,Schlumberger,RIG-3,OBM,2125.58,2618899.8036665902,64.23,114.65,832.88,4125475.692702254,90.09,46.63
WELL-1000,2012-07-21,5425,11.4,17.91,10.96,5.51,2256.26,Diamond Impregnated,Baker Hughes,RIG-4,WBM,1795.73,3383.95,120.1,140.23,,3618.26,135.78,19.75
WELL-1000,2012-07-22,5425,,N/A,12.15,22.41,990.19,,Nabors,RIG-1,OBM,1382.1,5603.25,,90.58,2380.01,ERROR,73.89,65.92
WELL-1000,2012-07-23,5425,10.92,13.14,9.07,23.81,1949.02,PDC,,RIG-1,,2607.54,5530.45,146.52,162.71,5836.59,1309760.6170145364,1.85,86.42
WELL-1000,2012-07-24,5425,11.24,11.28,11.03,38.01,2189.65,Diamond Impregnated,Schlumberger,RIG-3,SOBM,1159.4,2951.24,27.48,74.41,4140.65,3298.19,70338.8203793518,
WELL-1000,2012-07-25,5425,10.68,17.1,11.82,17.24,1176.21,Roller Cone,Schlumberger,RIG-3,WBM,2629.55,5369.78,181.3,140.69,5435.82,891650.0860269289,170.96,72.46
WELL-1000,2012-07-26,5425,11.65,10.26,10.36,33.98,2559.58,,Weatherford,,WBM,2855.12,2476.61,121.77,76.84,2874.95,1646.42,232.68,36.23
WELL-1000,2012-07-27,5425,9.85,8.79,,,1592.47,,Nabors,RIG-4,SOBM,2995.69,2791.1,41.59,186.27,5147.34,2519.25,115.51,9.89
WELL-1000,2012-07-28,5425,11.96,10.58,11.15,47.49,2317.44,PDC,Nabors,RIG-3,SOBM,1583.42,,,105.16,2100.63,1448.13,264.87,70.01
WELL-1000,2012-07-29,5425,9.3,8.12,9.26,27.85,2661.32,Diamond Impregnated,Weatherford,RIG-5,OBM,1096.07,5628.59,84.12,162.6,353.56,4823.1,346.84,76.75
WELL-1000,2012-07-30,5425,11.07,22.28,,37.89,3728.11,Roller Cone,Baker Hughes,RIG-2,OBM,1610.22,4020.79,33.03,149.79,4042.53,2513.33,144.79,16.37
WELL-1000,2012-07-31,5425,8.89,12.16,9.31,22.0,,Roller Cone,Halliburton,RIG-2,WBM,2378.26,3530391.9844423174,17.35,124.18,ERROR,2699.45,70.38,34.16
WELL-1000,2012-08-01,5425,9.02,20.7,8.53,45.62,1230029.1033938525,PDC,Weatherford,RIG-1,OBM,,4201.95,153.71,79.67,9428.03,1458.18,251.4,51.34
WELL-1000,2012-08-02,,11.84,11.01,ERROR,32.47,2256.51,Diamond Impregnated,Schlumberger,RIG-1,WBM,2571.59,3428.78,179.69,94618.72048667815,1957.39,4200.01,94.78,51.67
WELL-1000,2012-08-03,5425,,9.14,11.47,38.71,XYZ,PDC,Schlumberger,RIG-1,OBM,2361.85,N/A,70.82,194.25,4113.44,1269.51,87.96,89.57
WELL-1000,2012-08-04,5425,10.78,15.93,10.84,3.97,4138127.1760943006,PDC,Halliburton,RIG-5,OBM,2862.44,2049.97,149.34,160.08,7534.14,2397.79,12.56,ERROR
WELL-1000,2012-08-05,5425,9.41,6.88,11.82,1.42,,Diamond Impregnated,Halliburton,RIG-1,WBM,1827.96,,65.62,146.37,,1059.64,55.43,72.13
WELL-1000,2012-08-06,5425,9.55,15.14,10.3,44.51,,Roller Cone,Weatherford,RIG-5,OBM,804523.2385077284,4932.84,198.59,181.28,7204.33,2379.47,235.16,43221.15583014134
WELL-1000,2012-08-07,5425,10.07,NULL,11.11,XYZ,4628.48,PDC,Schlumberger,RIG-3,OBM,,5737.63,187.16,,1623.02,2115.08,301.09,55.68
WELL-1000,2012-08-08,5425,9.66,10.65,9.72,21.45,3248.14,Roller Cone,Halliburton,,SOBM,,1073532.048189991,118.62,199.74,6033.02,4216.93,191.34,82.07
WELL-1000,2012-08-09,5425,8.68,21.46,11.8,14.95,1452.98,Roller Cone,Weatherford,RIG-4,,1078.92,2871.63,162.24,111.02,1314.78,1083.64,261.45,82.49
WELL-1000,2012-08-10,5425,8.81,13.07,9.34,48.27,3471.37,Diamond Impregnated,Halliburton,RIG-2,SOBM,1141.32,5618.58,105.98,94.86,9807.82,3375.04,160.09,36.96
WELL-1000,2012-08-11,5425,8.8,8.32,11.32,NULL,2692.23,PDC,,RIG-5,SOBM,1914.7,,68.88,72.58,5149.31,2255.88,161.47,6.97
WELL-1000,2012-08-12,5425,11.54,26.6,11.56,3772.842868162713,3607.9,Diamond Impregnated,Weatherford,RIG-4,OBM,1444.81,NULL,192.11,128.71,4482.55,4140.86,186.58,17.61
WELL-1000,2012-08-13,5425,10.99,12.08,NULL,25.86,3414.19,Roller Cone,Halliburton,RIG-2,WBM,2576.37,4656.7,86.66,165.56,334.46,4594.47,162.33,42.26
WELL-1000,2012-08-14,5425,11.16,11.85,10.29,7.45,1536.54,Diamond Impregnated,Schlumberger,RIG-5,WBM,1403.17,,168.31,163.78,8424.1,4140.98,320.49,13.32
WELL-1000,2012-08-15,5425,9.2,13.87,9.85,12.26,4206.0,Roller Cone,,RIG-1,OBM,2554.6,2192.05,82.69,114.82,8674.41,4023.76,121.37,33.02
WELL-1000,2012-08-16,5425,10.8,15.49,10.94,36.91,747.12,PDC,Baker Hughes,RIG-3,WBM,1096.92,3489.07,167.23,N/A,7916.96,NULL,128.5,77.93
WELL-1000,2012-08-17,5425,11.46,10.24,10.1,35.62,1416.28,Roller Cone,Nabors,RIG-2,OBM,2020.4,3119.12,53.94,195.72,9922.48,4542.26,139.5,31.08
WELL-1000,2012-08-18,5425,9.66,8.16,9.53,14.37,813981.6151658663,Diamond Impregnated,Baker Hughes,RIG-1,SOBM,2496.93,3341.28,46.23,50.06,2390.25,1193.89,NULL,54.25
WELL-1000,2012-08-19,5425,,6.47,9.04,18.87,4818.12,PDC,Halliburton,RIG-4,WBM,1876.17,3826.5,168.53,121.6,2966.61,1121.64,38.85,47.8
WELL-1000,2012-08-20,5425,9.6,24.58,9.46,17.15,3525.68,PDC,Weatherford,RIG-2,OBM,1502.05,2827.6,47035.72437452158,149.87,4307.27,NULL,179.35,17.97
WELL-1000,2012-08-21,5425,11.9,24.66,10.15,25.24,3394.42,Diamond Impregnated,Schlumberger,RIG-1,OBM,2013.15,5283.82,94.54,68.37,NULL,2226.93,348.89,70.65
WELL-1000,2012-08-22,5425,10.31,7.96,11.51,36.01,513.41,,Nabors,RIG-2,WBM,1970.54,2000.15,184.09,95.98,2671.92,683.86,349.2,16.22
WELL-1000,2012-08-23,5425,11.5,9.32,11.78,43.51,4020.36,PDC,Halliburton,RIG-1,OBM,1026.94,2859.97,138.21,,5326.66,3972.84,,89.46
WELL-1000,2012-08-24,5425,11.96,12.77,11.87,30.63,2741.55,Diamond Impregnated,Schlumberger,RIG-2,WBM,2307.79,4160.65,,168.13,9603.35,1595.16,306.05,84.47
WELL-1000,2012-08-25,XYZ,9.95,29.7,9.77,10.37,2503.07,Diamond Impregnated,Weatherford,RIG-2,OBM,2546.06,5624.26,176.46,149.03,7935.66,3070.97,81.16,72.88
WELL-1000,2012-08-26,5425,10.01,24.98,8.6,3.35,2708.12,Roller Cone,Halliburton,RIG-5,WBM,2669.6,ERROR,115.13,195.09,5870.67,2337.82,286.51,1.0
WELL-1000,2012-08-27,,11.81,11.19,,13.48,4272.3,Diamond Impregnated,Baker Hughes,RIG-4,WBM,2058.9,4406.99,,131.0,4856.89,2212.51,62.15,NULL
WELL-1000,2012-08-28,XYZ,10.0,11051.59218388808,12.02,47.25,N/A,PDC,Weatherford,RIG-1,OBM,2086.57,3009.89,61.34,112.7,3314.74,1184.18,241.18,10643.440462520834
WELL-1000,2012-08-29,107837.48175416303,11.05,27.87,12.05,12.37,1422.51,Diamond Impregnated,,RIG-5,SOBM,2584.19,2175.0,186.48,127.42,5485.28,1799.25,14.77,55.7
WELL-1000,2012-08-30,5425,11.2,13.72,9.68,30.29,4963.14,Roller Cone,Weatherford,RIG-5,OBM,1032.93,5566.32,156.59,182.33,1702.5,3688.47,170.9,64.81
WELL-1000,2012-08-31,5425,NULL,16.83,2992.7785670528474,42.52,2569.32,,Nabors,RIG-1,OBM,2480.17,3807.43,192.1,118.56,5342.26,640.55,285.79,67.04
WELL-1000,2012-09-01,5425,,11.91,10.12,40.66,762.72,PDC,Weatherford,RIG-3,WBM,2768.32,4521.91,109.31,112.97,7219.3,2286.27,2.37,22.92
WELL-1000,2012-09-02,5425,N/A,24.61,11.33,ERROR,4024.1,Roller Cone,Halliburton,RIG-2,OBM,2033.28,4442.81,172.08,170.64,1756.98,1970.75,24.48,12.28
WELL-1000,2012-09-03,5425,11.49,N/A,12.14,29.11,2996.82,Diamond Impregnated,Weatherford,RIG-5,WBM,1284.35,5815.15,131.8,123.18,641.63,4493.62,349.74,XYZ
WELL-1000,2012-09-04,5425,10.98,24.93,11.55,,2882.84,Roller Cone,Baker Hughes,,WBM,1153.79,4226.1,73.8,NULL,2262.77,2841.83,40.22,48.17
WELL-1000,2012-09-05,5425,9.52,23.25,10.78,40.2,4555.73,PDC,Schlumberger,RIG-3,WBM,1331.04,XYZ,84.62,146.05,7053.86,2108.2,,0.11
WELL-1000,2012-09-06,5425,11.34,10.44,11.47,5.03,,PDC,Nabors,RIG-1,SOBM,1703.01,5605.26,154.05,74.55,3207255.7906797356,1336.16,210.31,24.57
WELL-1000,2012-09-07,5425,9.18,17.96,11.02,16.97,1151.59,Diamond Impregnated,Weatherford,RIG-4,WBM,1091.2,4514.63,148.84,167.22,2016.57,3119.05,302.83,25.03
WELL-1000,2012-09-08,5425,9.17,26.04,9.96,45.31,1354.41,Roller Cone,Schlumberger,RIG-2,OBM,1856.77,4962.66,58.24,119.93,5733.67,4515.36,275.79,29.63
WELL-1000,2012-09-09,NULL,11.59,14.69,4841.6177026255555,33.82,4471.24,Diamond Impregnated,Halliburton,RIG-4,OBM,2029.09,4281.36,102.94,,9448.47,4651.53,,80.8
WELL-1000,2012-09-10,5425,,1928.495746742032,10.87,22178.87894599107,2399.11,PDC,Nabors,RIG-3,WBM,1678.09,886532.0205591649,N/A,59.63,1603.05,1742079.8968274281,ERROR,ERROR
WELL-1000,2012-09-11,5227751.834776153,8.85,24.73,11.04,18.76,209935.91693046814,PDC,Nabors,RIG-5,OBM,2365.46,2987.25,42.95,130.04,8092.5,2591.51,341.28,73.32
WELL-1000,2012-09-12,,10.77,9.45,9.48,40.14,1107.6,PDC,Nabors,RIG-4,SOBM,2702.56,,189.03,142.85,270183.60463627905,1928732.373818238,0.97,27.98
WELL-1000,2012-09-13,5425,10.04,7.89,11.93,7.61,2011.78,Diamond Impregnated,Halliburton,RIG-5,WBM,1030.96,2462.08,167.4,130.86,3448.04,1558.01,241.87,50.18
WELL-1000,2012-09-14,5425,10.81,23.86,9.42,17.56,NULL,Roller Cone,Nabors,RIG-1,OBM,1455.64,5509.55,84.14,25595.657532488804,9585.91,1062.71,253.44,
WELL-1000,2012-09-15,5425,8.67,10.31,10.55,42.68,1547.47,PDC,Halliburton,RIG-1,,2924.5,780485.1499558941,20.33,125.21,3076.98,2395293.2093396243,230.88,43.78
WELL-1000,2012-09-16,4463205.3665103875,11.84,19.93,10.55,49.15,3799.39,PDC,Weatherford,RIG-3,SOBM,ERROR,2936.41,159.29,85.65,9249.58,4515.35,104.73,7.17
WELL-1000,2012-09-17,5425,949.1590674246506,26.74,12.02,2.0,2795.98,PDC,Nabors,RIG-4,WBM,2770.14,3257.6,89.43,109.5,9635.75,2708.84,,78.3
WELL-1000,2012-09-18,5425,10.89,26.73,8.66,45.91,4015.44,Roller Cone,Halliburton,RIG-5,WBM,2479.66,2208.46,91.56,89.98,8263.14,2962.18,226.76,70.24
WELL-1000,2012-09-19,5425,11.34,18.95,11.99,33.28,2097.54,PDC,,RIG-5,WBM,2501.34,4447.46,,ERROR,5387.11,3267.09,,45.89
WELL-1000,2012-09-20,5425,11.97,29.11,11.01,3.67,4727.13,Roller Cone,Baker Hughes,RIG-3,WBM,2820.91,5029.2,34.98,110.49,7876.03,1897.04,322.72,39.72
WELL-1000,2012-09-21,5425,8.78,12.95,10.35,31327.681572282723,3775.75,Diamond Impregnated,Baker Hughes,RIG-1,WBM,2952.94,2661.95,165.63,167.24,9266.33,2013.55,60014.53825169709,29.54
WELL-1000,2012-09-22,5425,11.42,16.19,9.62,9.02,1491.18,Roller Cone,Halliburton,RIG-4,OBM,1464.82,4674.4,838.2195919400777,92.44,,4115.25,255.22,59.76
WELL-1000,2012-09-23,5425,9.6,17.6,9.89,30.7,3069.59,PDC,Schlumberger,RIG-1,WBM,1864.92,2138.57,163.53,81.81,,917652.6990898751,35.17,65.11
WELL-1000,2012-09-24,5425,8.58,24874.535154895242,9.8,N/A,4828.45,PDC,Halliburton,RIG-2,OBM,2144.67,3606.56,126.78,114.1,1886.08,4748.58,196.05,39.29
WELL-1000,2012-09-25,5425,11.91,8.63,11.63,20.47,1527.27,,Baker Hughes,RIG-3,OBM,2618.0,2122.31,162.16,ERROR,209.33,1391.86,141.32,34.66
WELL-1000,2012-09-26,5425,9.83,15.07,10.42,ERROR,4638.74,Diamond Impregnated,Nabors,RIG-5,OBM,340922.68168692203,5593.83,53.66,,2627.08,2813.73,206.42,26.06
WELL-1001,2010-01-01,20,8.79,5267.431781485857,11.08,23.33,2713.76,PDC,Weatherford,RIG-1,SOBM,,232929.6996103254,,187.8,4237.85,4258.31,291.77,56.5
WELL-1001,2010-01-02,11153.980216223259,8.66,3567.534990836138,XYZ,3.34,3269.98,PDC,Baker Hughes,RIG-4,OBM,2644.43,3534.32,71.7,72.27,6084.13,3012669.6556379637,83.91,58.36
WELL-1001,2010-01-03,43,11.89,25.13,NULL,6.42,966.2,Roller Cone,Weatherford,RIG-1,SOBM,1961.27,2447.35,91.27,70.61,7231.38,,342.48,51.66
WELL-1001,2010-01-04,52,10.54,10.0,10.27,35.53,258681.34873081814,Diamond Impregnated,Weatherford,RIG-2,WBM,2166.01,3056.55,177.27,133.4,5013.62,4265.77,26.24,70.31
WELL-1001,2010-01-05,62,11.85,8.78,12.23,36.16,1605.59,,Weatherford,RIG-5,SOBM,,2353.2,119.77,185.75,7205.67,1556.09,290.35,74.1
WELL-1001,2010-01-06,72,8.7,21.57,11.16,30.25,792.26,Roller Cone,Halliburton,RIG-4,SOBM,1736.99,2999.87,192.68,57.48,7173.83,3120.81,35.04,20.69
WELL-1001,2010-01-07,80,11.85,12.45,9.26,37.26,2917.55,PDC,Baker Hughes,RIG-2,OBM,2726.25,,20.01,162.35,8550.48,3901.75,290.74,67.34
WELL-1001,2010-01-08,100,10.76,16.85,9.59,40.55,1319.51,Diamond Impregnated,,RIG-2,OBM,1092.73,2078.01,12.33,168.47,5468.62,3578.01,234.64,55.1
WELL-1001,2010-01-09,109,11.67,8.93,11.47,44.5,3079.21,PDC,Schlumberger,RIG-4,WBM,2913.42,2715.79,196.82,153.46,4450.42,2773.42,NULL,NULL
